Id (int),Valid (int),Updated (str),Matrix (mat),Size (int),Type (str),Rank (int),Density (flt),Stiffness (flt),Penalty (flt),Other (flt),Test_solver (str),Test (flt),Test_state (vec),Test_iterations (int),Test_time (flt),Train_solver (str),Preprocessing (str),Postprocessing (str),Train (flt),Train_state (vec),Train_iterations (int),Train_iterations_1 (int),Train_iterations_2 (int),Train_iterations_3 (int),Train_cost (flt),Train_shots (int),Train_time (flt),Flags (str),Baren (int)
1144,1,2025-08-25 14:16:44,"[[-0.034284518664926086,0.03863163169307172,0.030037841247488616,0.17550973059980418,0.01658792672845256,-0.13516037717987348,0.08864750486361561,0.09038052876530321,0.18251954042045465,0.016213063618088063],[0.03863163169307174,-0.045789154604299935,-0.03376123359706176,-0.20830879407786343,-0.021276733032869387,0.1580349594195126,-0.10273161910257926,-0.1067284445203614,-0.21529907551130653,-0.020445994021748327],[0.030037841247488622,-0.033761233597061756,-0.027478681313222487,-0.16010774962363408,-0.016840724823613516,0.12031886027887884,-0.07972275707692235,-0.0801702333898154,-0.16576506361752114,-0.014299154576230655],[0.1755097305998041,-0.20830879407786324,-0.160107749623634,-0.9264561932586707,-0.09389816248273733,0.7052073502530025,-0.4627408016341386,-0.4727939440092947,-0.9607810699911129,-0.08823528706072034],[0.016587926728452572,-0.021276733032869387,-0.01684072482361352,-0.09389816248273741,-0.008246752375937015,0.06903050340619674,-0.045299156652636854,-0.04635064062916112,-0.09568425911387397,-0.009528567089031895],[-0.13516037717987348,0.1580349594195125,0.12031886027887881,0.7052073502530027,0.06903050340619671,-0.5363642159324871,0.352162729162103,0.3604827435089733,0.7306801524382488,0.06676250647113889],[0.08864750486361563,-0.10273161910257922,-0.07972275707692235,-0.4627408016341389,-0.045299156652636834,0.35216272916210306,-0.23154817871459954,-0.2358447503312655,-0.48170965567171714,-0.043442299429589444],[0.09038052876530321,-0.10672844452036134,-0.08017023338981538,-0.47279394400929486,-0.04635064062916109,0.3604827435089733,-0.23584475033126542,-0.23967507319542256,-0.48960686935759196,-0.046181402478810904],[0.18251954042045457,-0.21529907551130636,-0.16576506361752102,-0.9607810699911129,-0.09568425911387388,0.7306801524382485,-0.4817096556717168,-0.4896068693575918,-1.0,-0.09309977498034792],[0.016213063618087956,-0.02044599402174819,-0.014299154576230556,-0.08823528706071981,-0.009528567089031836,0.06676250647113845,-0.043442299429589146,-0.04618140247881062,-0.09309977498034737,-0.009082743989714415]]",10,Stiff,-1,-1.0,200000.0,-1.0,-1.0,-,-4.913909473049896,"[-1.,1.,1.,1.,1.,-1.,1.,1.,1.,1.]",-1,0.4876339435577392,MA-PIA,,,-4.913909473049896,"[-1,1,1,1,-1,-1,1,1,1,1]",5,5,5,5,-1.0,1000,178.21849155426025,,-1.0
1145,1,2025-08-25 14:19:59,"[[-0.03030291113032195,0.013359475476701464,-0.11938238181842813,-0.10464703064906211,-0.028976788735087675,-0.017845538806764226,0.077009145773917,0.026576376701392297,0.028129353245156426,-0.17359049659813694],[0.013359475476701476,-0.006018671424249211,0.0529485536901373,0.04623040858974373,0.012542242005467302,0.00805314036767207,-0.034107688091261995,-0.011711917254611822,-0.012610878743219728,0.0768362718999738],[-0.11938238181842814,0.05294855369013724,-0.4706006300941106,-0.4129255624885162,-0.11390761114225362,-0.07108754475503039,0.30375231345438547,0.10465819783579283,0.11069071168091316,-0.6861927128205875],[-0.10464703064906217,0.0462304085897437,-0.4129255624885164,-0.36215610278138344,-0.09986521716366324,-0.062305020951897536,0.2665950848828693,0.09185703203599134,0.09692341288316707,-0.6017713969270632],[-0.028976788735087654,0.012542242005467278,-0.11390761114225352,-0.0998652171636631,-0.027537732760985752,-0.017115501350514793,0.07324942568569115,0.02537507829749544,0.026739322687675007,-0.16599727974526338],[-0.01784553880676422,0.008053140367672058,-0.07108754475503036,-0.06230502095189748,-0.0171155013505148,-0.010319058399666523,0.045944037334802755,0.01565219421791496,0.016689070449849013,-0.10354416201141836],[0.07700914577391708,-0.034107688091261995,0.3037523134543858,0.2665950848828695,0.07324942568569129,0.045944037334802824,-0.1963099484861474,-0.06769806086653235,-0.07123337949119159,0.4427046827517127],[0.026576376701392356,-0.011711917254611837,0.10465819783579305,0.09185703203599152,0.025375078297495517,0.015652194217915,-0.06769806086653242,-0.02334500603326424,-0.024523496364517484,0.15237439740607775],[0.028129353245156443,-0.01261087874321972,0.1106907116809132,0.09692341288316707,0.026739322687675038,0.016689070449849026,-0.07123337949119153,-0.024523496364517443,-0.0259259684976518,0.16090195281926672],[-0.17359049659813708,0.07683627189997377,-0.6861927128205878,-0.6017713969270633,-0.16599727974526363,-0.10354416201141847,0.44270468275171243,0.15237439740607753,0.16090195281926675,-1.0]]",10,Stiff,-1,-1.0,200000.0,-1.0,-1.0,-,-3.010171509994663,"[1.,-1.,1.,1.,1.,1.,-1.,-1.,-1.,1.]",-1,0.5096700191497803,MA-PIA,,,-3.010171509994663,"[1,1,1,1,1,1,-1,-1,-1,1]",6,6,6,6,-1.0,1000,195.258784532547,,-1.0
1146,1,2025-08-25 14:27:32,"[[-0.6481483969308013,-0.3366164885147916,-0.8051841138968606,0.04393510080104924,-0.03973108433742518,-0.3453150202093581,0.24406623208950085,0.1665332054996683,-0.7617002569651345,-0.5561114389405543],[-0.33661648851479187,-0.17476815698256232,-0.4181690879009573,0.02277019203737018,-0.020509676530548162,-0.17936342503000607,0.12668542205981356,0.08650634033158937,-0.3955192238559604,-0.28869781297228564],[-0.8051841138968612,-0.4181690879009572,-1.0,0.05449689651666972,-0.049208787258446414,-0.4289734906264965,0.3031570276453488,0.20689275663025639,-0.9460344658745334,-0.690809774002776],[0.043935100801049114,0.0227701920373701,0.05449689651666952,-0.002945623290340052,0.0027806711012966752,0.02336499301504705,-0.016491534303666563,-0.011354402246654467,0.051512409848076576,0.03762129140783398],[-0.03973108433742509,-0.0205096765305481,-0.049208787258446275,0.002780671101296677,-0.0024168327724949793,-0.02111445684204205,0.014847876543907979,0.010087630905128488,-0.04651335833503082,-0.0339741292330728],[-0.3453150202093582,-0.179363425030006,-0.42897349062649637,0.023364993015047124,-0.021114456842042106,-0.1838248631961071,0.12990521552505074,0.0887248403470642,-0.40567853094723827,-0.2962530181515528],[0.2440662320895012,0.12668542205981365,0.3031570276453491,-0.016491534303666636,0.014847876543908034,0.12990521552505088,-0.09184725435690458,-0.06275050909350603,0.28689254124260166,0.20950074524409798],[0.16653320549966838,0.08650634033158935,0.20689275663025639,-0.011354402246654507,0.010087630905128516,0.08872484034706422,-0.06275050909350599,-0.04294010317879052,0.19571811499545316,0.1429607649967834],[-0.7617002569651352,-0.3955192238559605,-0.9460344658745338,0.05151240984807677,-0.046513358335030966,-0.40567853094723855,0.28689254124260155,0.19571811499545325,-0.8947273732093134,-0.6534144784759915],[-0.5561114389405544,-0.2886978129722855,-0.6908097740027759,0.0376212914078341,-0.03397412923307289,-0.2962530181515528,0.20950074524409776,0.14296076499678337,-0.6534144784759911,-0.47710945189031156]]",10,Stiff,-1,-1.0,200000.0,-1.0,-1.0,-,-7.189575568499633,"[1.,1.,1.,-1.,1.,1.,-1.,-1.,1.,1.]",-1,0.6585543155670166,MA-PIA,,,-7.189575568499633,"[1,1,1,-1,1,1,-1,-1,1,1]",13,13,7,13,-1.0,1000,451.8788695335388,,-1.0
1147,1,2025-08-25 14:29:56,"[[-0.06963107964036006,0.19365965423960443,0.05106214343597943,-0.07228441534026599,0.1254034824206849,0.04686173895096282,0.050447633215494336,-0.08286434882356906,-0.26395854116945167,0.18426030267640447],[0.19365965423960435,-0.5384901793327409,-0.14204962391102832,0.20100586346057864,-0.34876827785476,-0.1301353112370788,-0.14012612499858335,0.23017792950925517,0.7338781182080013,-0.5124937755489413],[0.05106214343597942,-0.14204962391102838,-0.03735469722766231,0.053028463341705516,-0.09202404931525161,-0.034331957916935864,-0.03693313371447526,0.06067895102145875,0.19352070941742394,-0.13512392032883294],[-0.07228441534026597,0.2010058634605787,0.053028463341705516,-0.07499755957306674,0.1302408328019863,0.04856820534126792,0.05226879691402376,-0.0859879967425351,-0.2739805192998464,0.19134778470506286],[0.1254034824206848,-0.34876827785476,-0.09202404931525159,0.13024083280198623,-0.2258903610795286,-0.0842789714573862,-0.0907430821067594,0.14906526359418582,0.4752333671528597,-0.33190939011311127],[0.04686173895096276,-0.1301353112370787,-0.03433195791693583,0.04856820534126787,-0.08427897145738614,-0.031414025780702695,-0.03395048071488789,0.05563186924513851,0.17737256287382358,-0.12387389549235878],[0.050447633215494336,-0.14012612499858343,-0.03693313371447527,0.052268796914023766,-0.09074308210675945,-0.03395048071488793,-0.03648238241172767,0.05987622638695085,0.1908879756511277,-0.13331869803621177],[-0.08286434882356902,0.23017792950925517,0.06067895102145872,-0.08598799674253506,0.1490652635941858,0.05563186924513854,0.05987622638695081,-0.09847982589461612,-0.31372808131343477,0.21916486060138432],[-0.26395854116945144,0.733878118208001,0.19352070941742378,-0.2739805192998462,0.4752333671528595,0.17737256287382364,0.1908879756511275,-0.3137280813134346,-1.0,0.698386107092055],[0.18426030267640447,-0.5124937755489414,-0.13512392032883294,0.1913477847050629,-0.33190939011311144,-0.12387389549235893,-0.13331869803621174,0.21916486060138446,0.6983861070920556,-0.4876438403176464]]",10,Stiff,-1,-1.0,200000.0,-1.0,-1.0,-,-2.6758935097125223,"[-1.,1.,1.,-1.,1.,1.,1.,-1.,-1.,1.]",-1,0.6516845226287842,MA-PIA,,,-2.6758935097125223,"[-1,1,1,-1,1,1,1,-1,-1,1]",4,4,4,4,-1.0,1000,143.42302060127258,,-1.0
1148,1,2025-08-25 14:36:54,"[[-0.009189358904325701,-0.06194023942701234,-0.027385741682194,0.030836767710055113,-0.006813262623343869,-0.09601391633522956,-0.05415487510287203,-0.002471591254492687,-0.018009346360434293,-0.007479537893289551],[-0.06194023942701235,-0.41599222903161714,-0.1839281721059829,0.20707112801015298,-0.04582063726839,-0.6449837372121962,-0.3634848199844455,-0.01688632962235078,-0.12095892800157511,-0.05036896800611186],[-0.027385741682194008,-0.18392817210598295,-0.08130960823543441,0.0915996087680642,-0.020249666582948366,-0.2851775013305084,-0.1607716176322377,-0.00745925468140237,-0.053501455783218244,-0.02226595259615926],[0.03083676771005514,0.20707112801015315,0.09159960876806426,-0.10303002845228769,0.02284909247897386,0.3210718722186603,0.1809618241063528,0.00835975259042012,0.06024906633276023,0.025046667747294547],[-0.006813262623343892,-0.045820637268390155,-0.02024966658294843,0.022849092478973914,-0.005029575068997604,-0.07106357663963145,-0.040016299266162715,-0.0018682193564971883,-0.01333371604484805,-0.005500575719770818],[-0.0960139163352296,-0.6449837372121965,-0.2851775013305084,0.3210718722186602,-0.07106357663963124,-1.0,-0.5635642398112555,-0.0261653199946746,-0.18756757648619746,-0.0780424428836148],[-0.054154875102872015,-0.3634848199844454,-0.16077161763223766,0.1809618241063526,-0.04001629926616257,-0.5635642398112551,-0.3175719246686598,-0.014731390219231609,-0.10572124386567777,-0.04401051710291478],[-0.0024715912544926743,-0.016886329622350694,-0.007459254681402331,0.00835975259042007,-0.0018682193564971729,-0.026165319994674457,-0.014731390219231538,-0.0006915282716137701,-0.004904830048262151,-0.002018669814787147],[-0.018009346360434306,-0.12095892800157518,-0.05350145578321827,0.06024906633276023,-0.013333716044848013,-0.18756757648619748,-0.10572124386567787,-0.004904830048262179,-0.03518145996663074,-0.014581433178037057],[-0.007479537893289552,-0.05036896800611187,-0.022265952596159256,0.02504666774729453,-0.005500575719770801,-0.07804244288361478,-0.04401051710291481,-0.0020186698147871573,-0.01458143317803705,-0.006086262282521388]]",10,Stiff,-1,-1.0,200000.0,-1.0,-1.0,-,-3.24642862592353,"[1.,1.,1.,-1.,1.,1.,1.,1.,1.,1.]",-1,0.6290230751037598,MA-PIA,,,-3.24642862592353,"[1,1,1,-1,1,1,1,1,1,1]",12,12,11,12,-1.0,1000,418.30083417892456,,-1.0
1149,1,2025-08-25 14:41:53,"[[-0.3635694624056814,-0.07061558057990609,-0.0317028913229084,0.055246303365222765,-0.6030264243278154,-0.3920040797355565,0.5288930813578563,0.24589844679288564,-0.34698152352528355,0.22251561922927582],[-0.07061558057990623,-0.013631237488735227,-0.006161074869802404,0.01076509983710592,-0.11725984201857764,-0.07618255761950514,0.10284064932485604,0.047845097918718986,-0.06748152923373402,0.04322021764063656],[-0.031702891322908225,-0.006161074869802353,-0.002654821365674439,0.0048710908554654535,-0.05252279843081608,-0.0341681298761806,0.046126758806782214,0.02146826699646372,-0.030267724842493144,0.01934859643637983],[0.05524630336522291,0.010765099837105925,0.004871090855465495,-0.008375465704695873,0.09161788040321962,0.0595241854474428,-0.08054673832323984,-0.03740205841929764,0.052753592448427776,-0.03382589300732037],[-0.6030264243278156,-0.11725984201857742,-0.052522798430816406,0.09161788040321939,-1.0,-0.6500992328913703,0.8771432663502742,0.40789242137419074,-0.5755628361103754,0.3690295014627776],[-0.3920040797355563,-0.07618255761950493,-0.03416812987618078,0.059524185447442604,-0.6500992328913696,-0.42257287912377717,0.5702013114904405,0.2652153832092329,-0.3741565610032453,0.23994992206275353],[0.5288930813578563,0.10284064932485582,0.04612675880678249,-0.08054673832323962,0.877143266350274,0.570201311490441,-0.7694308092289613,-0.35780194465487936,0.50483120273405,-0.32380502901889646],[0.24589844679288586,0.04784509791871892,0.021468266996463863,-0.037402058419297564,0.4078924213741909,0.2652153832092332,-0.3578019446548796,-0.16627550326992474,0.23480278166426335,-0.1505179909086601],[-0.3469815235252836,-0.06748152923373386,-0.030267724842493324,0.05275359244842764,-0.5755628361103752,-0.37415656100324557,0.50483120273405,0.2348027816642632,-0.3313299350337156,0.21242308294705872],[0.2225156192292758,0.04322021764063646,0.019348596436379942,-0.03382589300732027,0.3690295014627774,0.23994992206275365,-0.3238050290188964,-0.15051799090865997,0.21242308294705867,-0.13616436674361046]]",10,Stiff,-1,-1.0,200000.0,-1.0,-1.0,-,-3.897153663864147,"[1.,1.,1.,-1.,1.,1.,-1.,-1.,1.,-1.]",-1,0.6113574504852295,MA-PIA,,,-3.897153663864147,"[1,1,1,-1,1,1,-1,-1,1,-1]",9,9,9,9,-1.0,1000,298.41501450538635,,-1.0
1150,1,2025-08-25 14:44:02,"[[-0.20660765885427942,-0.23091778899379242,-0.30613681037758694,-0.3091489552810431,-0.09855763050242292,-0.3397096818757529,-0.009196626573907025,0.33927348606184,-0.13365014319055418,0.45455305220547665],[-0.23091778899379223,-0.25802746333679505,-0.3420904655230256,-0.34549551225427816,-0.11012319089623715,-0.3796013769741463,-0.01027192104842323,0.37909705370118557,-0.14936422004195335,0.5079457720048777],[-0.30613681037758683,-0.3420904655230257,-0.45352190980707335,-0.4580187056938882,-0.14603802846801767,-0.5032519082302054,-0.013628646746330639,0.5026344622219987,-0.19802026247870919,0.6734190574383101],[-0.309148955281043,-0.3454955122542783,-0.4580187056938882,-0.4625534040061448,-0.14748214420714298,-0.5082724070143665,-0.01376940691638846,0.5076046365483707,-0.20001307060367443,0.6801079857920881],[-0.09855763050242303,-0.11012319089623737,-0.14603802846801786,-0.1474821442071432,-0.04701076450593913,-0.16203214555791892,-0.004391947242505467,0.16183391317970494,-0.06376971854710546,0.21680814039071428],[-0.33970968187575284,-0.37960137697414653,-0.5032519082302055,-0.5082724070143666,-0.16203214555791873,-0.5584859384458009,-0.015122407535797563,0.557773957882372,-0.21975370820832688,0.7472785152498156],[-0.009196626573907027,-0.01027192104842324,-0.013628646746330644,-0.013769406916388467,-0.004391947242505463,-0.015122407535797569,-0.000432208186456524,0.015104658983706729,-0.005950166533143143,0.02023855499153285],[0.33927348606184,0.3790970537011859,0.5026344622219989,0.507604636548371,0.16183391317970477,0.5577739578823722,0.015104658983706729,-0.5570468036188837,0.21945853309218388,-0.7463547795704321],[-0.13365014319055424,-0.14936422004195354,-0.19802026247870935,-0.2000130706036746,-0.06376971854710542,-0.21975370820832701,-0.005950166533143146,0.21945853309218397,-0.08646352717392884,0.2940598416321324],[0.45455305220547654,0.507945772004878,0.6734190574383101,0.6801079857920881,0.21680814039071397,0.7472785152498155,0.020238554991532844,-0.7463547795704318,0.29405984163213217,-1.0]]",10,Stiff,-1,-1.0,200000.0,-1.0,-1.0,-,-5.579557476263337,"[1.,1.,1.,1.,1.,1.,1.,-1.,1.,-1.]",-1,0.6040678024291992,MA-PIA,,,-5.579557476263337,"[1,1,1,1,1,1,1,-1,1,-1]",4,4,4,4,-1.0,1000,128.1779863834381,,-1.0
1151,1,2025-08-25 14:07:53,"[[-0.06337970437225872,-0.15145782325192914,0.02152230809196962,-0.13985876997256338,-0.11076717381786183,-0.2517779566438593,0.018702446606747025,-0.03158448199868106,0.04085556332931191,0.2064720159133541],[-0.1514578232519291,-0.36197017706077567,0.05141491425412158,-0.3342720983834997,-0.264645598641117,-0.6016537583199355,0.04469157404330089,-0.0754506877450652,0.09772369421757919,0.49345718138932637],[0.02152230809196959,0.05141491425412151,-0.007333611284446375,0.04745268501171395,0.03763609858513913,0.0854586718204291,-0.006368767761484458,0.010720915883980133,-0.013884673872174874,-0.07008732906077192],[-0.13985876997256322,-0.33427209838349936,0.04745268501171397,-0.3087233593212602,-0.2443943629088436,-0.555623605675594,0.04125530581112463,-0.06967054309199971,0.0902066792910817,0.4557337436560847],[-0.11076717381786182,-0.26464559864111703,0.03763609858513919,-0.24439436290884384,-0.19349031526511515,-0.43991976990746484,0.032660989441656844,-0.055162046627492904,0.07143773363788754,0.36082533475805884],[-0.25177795664385916,-0.6016537583199352,0.0854586718204292,-0.5556236056755942,-0.4399197699074647,-1.0,0.07424746286973342,-0.12535761961915262,0.16237484770037316,0.8201945187944868],[0.01870244660674708,0.04469157404330103,-0.006368767761484487,0.04125530581112479,0.032660989441656935,0.07424746286973367,-0.0055365427560706065,0.009322001920291126,-0.012067077282594714,-0.0609160353956047],[-0.03158448199868108,-0.07545068774506529,0.010720915883980157,-0.06967054309199984,-0.05516204662749295,-0.1253576196191528,0.009322001920291107,-0.015744065995059602,0.02037068569937303,0.1028849328368619],[0.040855563329311985,0.09772369421757941,-0.013884673872174926,0.09020667929108198,0.07143773363788769,0.16237484770037355,-0.012067077282594704,0.02037068569937306,-0.02639518753983471,-0.13321188482206617],[0.20647201591335404,0.4934571813893263,-0.07008732906077202,0.455733743656085,0.3608253347580588,0.8201945187944871,-0.06091603539560451,0.1028849328368618,-0.1332118848220659,-0.6727398124487315]]",10,Stiff,-1,-1.0,200000.0,-1.0,-1.0,-,-3.6717944737924646,"[1.,1.,-1.,1.,1.,1.,-1.,1.,-1.,-1.]",-1,0.5551650524139404,MA-PIA,,,-3.6717944737924646,"[1,1,-1,1,1,1,-1,-1,-1,-1]",8,8,8,8,-1.0,1000,230.7745325565338,,-1.0
1152,1,2025-08-25 14:09:19,"[[-0.17276092701875034,0.24835351182403861,0.14151744309709377,0.14650035890890944,-0.3461608466876117,-0.4156462262291155,0.05190477790435268,0.16631242524165304,0.39689990160214006,0.09919455461300504],[0.2483535118240385,-0.3569576328975082,-0.2034858897021695,-0.21048327893472205,0.4974668769065065,0.597459490960852,-0.07458857811680482,-0.239089119054296,-0.5704812708882646,-0.14254081364632265],[0.14151744309709377,-0.20348588970216963,-0.11596201332374048,-0.11994112312096322,0.28351392395185165,0.3404866439181464,-0.04254983466418065,-0.13626505315474918,-0.3250888835225264,-0.08125115609411106],[0.14650035890890933,-0.21048327893472196,-0.11994112312096311,-0.12411017961581125,0.29335753273194115,0.3522946231947685,-0.043996303874704865,-0.14100852322085572,-0.336367961935443,-0.08400779837625172],[-0.34616084668761155,0.4974668769065064,0.28351392395185143,0.2933575327319412,-0.6933594908731162,-0.8326225944566161,0.1039067215985886,0.3331906474543514,0.7950576689436774,0.19862062762871752],[-0.4156462262291155,0.5974594909608522,0.3404866439181463,0.35229462319476873,-0.8326225944566165,-1.0,0.1248499202467756,0.4001759998354427,0.9548434689853433,0.23852489728738588],[0.05190477790435249,-0.07458857811680457,-0.04254983466418049,-0.04399630387470473,0.10390672159858826,0.12484992024677515,-0.015561702431695421,-0.04996125349419356,-0.11917971718569575,-0.02982165432827973],[0.16631242524165296,-0.239089119054296,-0.1362650531547491,-0.14100852322085575,0.3331906474543514,0.40017599983544255,-0.04996125349419372,-0.16007593537295273,-0.38211492461676094,-0.09548901167668294],[0.39689990160213995,-0.5704812708882645,-0.3250888835225262,-0.33636796193544305,0.7950576689436775,0.9548434689853429,-0.11917971718569613,-0.38211492461676094,-0.9116505430748625,-0.22778167727388132],[0.09919455461300489,-0.14254081364632248,-0.08125115609411092,-0.08400779837625165,0.19862062762871732,0.23852489728738552,-0.029821654328279792,-0.09548901167668285,-0.22778167727388107,-0.0568031960421666]]",10,Stiff,-1,-1.0,200000.0,-1.0,-1.0,-,-4.002871153743662,"[-1.,1.,1.,1.,-1.,-1.,1.,1.,1.,1.]",-1,0.5289552211761475,MA-PIA,,,-4.002871153743662,"[-1,1,1,1,-1,-1,1,1,1,1]",3,3,3,3,-1.0,1000,85.28672218322754,Baren_55,-1.0
1153,1,2025-08-25 14:13:18,"[[-0.006957640998254278,-0.015936172002223414,-0.06848340354406995,0.038381808839562444,0.03516776434038429,-0.0013400408713324815,0.03077492192052137,0.032638593352663,0.08368417898067883,0.017415588351177347],[-0.01593617200222335,-0.03617863154993645,-0.15588932946705944,0.08732296759389373,0.08001726553882302,-0.003032469827192266,0.07005575562003456,0.07433441237591881,0.1904182990668648,0.03964578357912497],[-0.06848340354406977,-0.1558893294670597,-0.6702108155853771,0.3755287381796595,0.34406371739463665,-0.01308053281409474,0.3012701228249143,0.31951488156639324,0.8186937494002344,0.1704181568839473],[0.03838180883956239,0.08732296759389398,0.37552873817966004,-0.21034594822921762,-0.19276882941043605,0.007317350808500709,-0.16877977856345786,-0.17905034145032594,-0.45870748704308123,-0.0954650426103312],[0.0351677643403842,0.08001726553882313,0.3440637173946366,-0.1927688294104358,-0.17658312106037852,0.006707416250316531,-0.1546324659513997,-0.16397080363922295,-0.4202344510597069,-0.08749406873368577],[-0.0013400408713324723,-0.0030324698271922577,-0.013080532814094683,0.007317350808500668,0.0067074162503165035,-0.00020247589563324056,0.005870023359689902,0.006222276007804495,0.015981627187515363,0.003338677872075488],[0.030774921920521312,0.07005575562003473,0.30127012282491455,-0.16877977856345777,-0.15463246595139987,0.005870023359689933,-0.1353249066805404,-0.14362877946935962,-0.36799110675420454,-0.07658025470109138],[0.03263859335266292,0.07433441237591894,0.3195148815663933,-0.17905034145032572,-0.16397080363922295,0.0062222760078045215,-0.1436287794693595,-0.15237297733731067,-0.39036151282020715,-0.08120186482897909],[0.08368417898067858,0.19041829906686508,0.8186937494002343,-0.4587074870430805,-0.42023445105970686,0.01598162718751543,-0.3679911067542041,-0.390361512820207,-1.0,-0.20816101288953484],[0.017415588351177312,0.039645783579125064,0.17041815688394746,-0.09546504261033115,-0.08749406873368586,0.0033386778720755055,-0.07658025470109138,-0.08120186482897916,-0.20816101288953506,-0.04327699821312273]]",10,Stiff,-1,-1.0,200000.0,-1.0,-1.0,-,-3.3671149790089503,"[-1.,-1.,-1.,1.,1.,-1.,1.,1.,1.,1.]",-1,0.5541961193084717,MA-PIA,,,-3.3671149790089503,"[-1,-1,-1,1,1,1,1,1,1,1]",8,8,7,8,-1.0,1000,238.3751485347748,,-1.0
1154,1,2025-08-25 14:19:07,"[[-0.050633855157877806,0.0886615779280273,-0.04689967435783751,-0.030247584454604237,0.034311431636310744,-0.10354096097599634,0.12409892582015479,-0.22467404849406405,-0.18737573414974956,0.045776882450432974],[0.08866157792802734,-0.15600943777225476,0.08251434311056743,0.053042794851800565,-0.060650864201932816,0.18173993058493787,-0.21859805723695436,0.39492285538112226,0.32953988289012304,-0.08047500581978644],[-0.04689967435783756,0.08251434311056746,-0.04351583357855101,-0.02798068777535202,0.031882072692982516,-0.09611878011108234,0.11551090629350941,-0.2089489410492159,-0.1739091243182317,0.04266577034017813],[-0.030247584454604237,0.05304279485180052,-0.027980687775351988,-0.017813891885722792,0.02065693860926643,-0.062200734718328723,0.07423958959792318,-0.13459776167558615,-0.11238528710944092,0.027526183324830235],[0.034311431636310785,-0.06065086420193285,0.031882072692982516,0.020656938609266456,-0.02344902847401871,0.07080725715888514,-0.08506819468873907,0.15356602741930186,0.12804008781719656,-0.03125731038397734],[-0.10354096097599647,0.18173993058493798,-0.09611878011108235,-0.0622007347183288,0.07080725715888513,-0.21150982057026976,0.2547025341126498,-0.46006235685870717,-0.3838298311542087,0.09425869780393953],[0.12409892582015501,-0.2185980572369546,0.1155109062935095,0.07423958959792333,-0.08506819468873912,0.25470253411265,-0.30637849487482194,0.5533669278227372,0.4616349417300206,-0.1129073208374662],[-0.2246740484940642,0.39492285538112226,-0.20894894104921583,-0.13459776167558626,0.15356602741930175,-0.460062356858707,0.5533669278227367,-1.0,-0.8338811361846684,0.2043525264441868],[-0.18737573414974976,0.32953988289012315,-0.17390912431823172,-0.11238528710944104,0.12804008781719656,-0.3838298311542087,0.46163494173002023,-0.8338811361846687,-0.6955628424901753,0.17025160019598054],[0.045776882450433126,-0.08047500581978664,0.04266577034017823,0.027526183324830332,-0.0312573103839774,0.09425869780393974,-0.11290732083746637,0.20435252644418736,0.17025160019598096,-0.041790440539197095]]",10,Stiff,-1,-1.0,200000.0,-1.0,-1.0,-,-3.475120176257935,"[1.,-1.,1.,1.,-1.,1.,-1.,1.,1.,-1.]",-1,0.521498441696167,MA-PIA,,,-3.475120176257935,"[1,-1,1,1,-1,1,-1,1,1,-1]",11,11,11,11,-1.0,1000,349.22235226631165,,-1.0
