Id (int),Valid (int),Updated (str),Matrix (mat),Size (int),Type (str),Rank (int),Density (flt),Stiffness (flt),Penalty (flt),Other (flt),Test_solver (str),Test (flt),Test_state (vec),Test_iterations (int),Test_time (flt),Train_solver (str),Preprocessing (str),Postprocessing (str),Train (flt),Train_state (vec),Train_iterations (int),Train_iterations_1 (int),Train_iterations_2 (int),Train_iterations_3 (int),Train_cost (flt),Train_shots (int),Train_time (flt),Flags (str),Baren (int)
93,1,2025-08-22 16:19:51,"[[0.08888269885475945,0.15747835579870462,0.04695970060125671,0.1377540840330409,-0.1804372969949378,-0.10258095993096185,0.3977753295007039,-0.1338350443154906,-0.03356309280156117,-0.06013475536209742],[0.15747835579870426,-0.09027235124912841,0.4283260469527114,-0.3965747620760811,0.31999458729077673,0.22854089232974276,0.1056102264370979,0.21708009631611302,-0.48928249296323245,0.1496135670943393],[0.04695970060125684,0.4283260469527115,-0.28301132296534154,0.06859150493255305,-0.40000455466392937,0.17982959015831954,0.10230437205785196,0.0611226832272897,0.13385620407367296,-0.37560863806427996],[0.13775408403304082,-0.39657476207608133,0.06859150493255325,-0.14536888233676853,0.2671937485668607,0.5642173312017627,-0.44620320830272364,0.17584077925967403,-0.3247042230874826,0.3063724362624232],[-0.1804372969949376,0.3199945872907767,-0.40000455466392937,0.26719374856686035,-0.028441424928268497,0.09860206942134754,0.33203356555244584,0.11128785004536405,0.1079604043812488,-0.44160306803025345],[-0.10258095993096164,0.22854089232974273,0.17982959015831942,0.5642173312017625,0.09860206942134729,-0.09181542154377213,0.2592518718200954,0.12178212757535405,0.4461336484162087,-0.4124336675385107],[0.3977753295007036,0.10561022643709823,0.10230437205785176,-0.44620320830272325,0.3320335655524459,0.2592518718200953,-0.11737359513086015,0.09262808340770326,0.0011727322237549812,0.37341158880570585],[-0.1338350443154904,0.21708009631611286,0.06112268322728971,0.1758407792596738,0.11128785004536414,0.12178212757535407,0.09262808340770315,0.2715699166361931,0.10014763097616841,0.13465922052776816],[-0.03356309280156137,-0.4892824929632323,0.13385620407367302,-0.3247042230874825,0.10796040438124895,0.4461336484162087,0.0011727322237547572,0.10014763097616837,-0.42016182476666686,0.48850265549720695],[-0.0601347553620972,0.14961356709433934,-0.3756086380642801,0.3063724362624231,-0.4416030680302538,-0.41243366753851085,0.3734115888057061,0.13465922052776805,0.48850265549720706,-1.0]]",10,Stiff,-1,-1.0,20.0,-1.0,-1.0,-,-2.580373568991326,"[1.,-1.,1.,-1.,1.,1.,-1.,-1.,-1.,1.]",-1,1.365776777267456,CIA,,,-2.580373568991326,"[1,-1,1,-1,1,1,-1,-1,-1,1]",19,19,19,19,-1.0,1000,29.5533287525177,,-1.0
94,1,2025-08-22 16:21:16,"[[0.26407274722947244,-0.19085717674910105,0.2490610261669002,0.08380787981333916,-0.15642953592983413,-0.042777390164105755,0.35465250814085014,-0.13860501762897606,-0.32367977831740374,-0.2113132167720772],[-0.19085717674910094,-0.1060646452179957,0.4482515678247098,-0.3365024700522507,0.01524898007863022,0.20044571884992504,0.09586678834134021,-0.10333110159690104,-0.17390758641368975,-0.20089245694942331],[0.24906102616689998,0.4482515678247098,-1.0,-0.011272284780765878,0.10137637516197814,-0.32311187929085516,-0.4390633937968232,0.33364084485347534,-0.08070317769095478,0.06555412545430397],[0.08380787981333906,-0.3365024700522507,-0.01127228478076579,0.08812830718177389,-0.12046695647562086,-0.11358817133105473,-0.02307125810105234,-0.006567867896222902,0.24023202939681826,0.06292854062050839],[-0.15642953592983416,0.015248980078630316,0.10137637516197792,-0.1204669564756209,0.23783194254955986,-0.0336262044252997,0.2381866879854496,0.2818999805288373,-0.08284269310463072,0.15242410837783263],[-0.04277739016410541,0.20044571884992501,-0.32311187929085533,-0.11358817133105462,-0.0336262044252997,0.09881772764381265,-0.109639810337913,0.018516172527100867,0.24653132682962173,-0.2368298817230452],[0.3546525081408501,0.09586678834134053,-0.43906339379682363,-0.023071258101052365,0.2381866879854499,-0.10963981033791323,0.07133512611427027,0.3740763405842462,0.06798317519430587,-0.2546660287706489],[-0.1386050176289757,-0.1033311015969012,0.33364084485347567,-0.006567867896222854,0.2818999805288373,0.018516172527100753,0.37407634058424644,-0.11351747696171703,0.013724235113424835,0.012689227100037137],[-0.32367977831740385,-0.1739075864136898,-0.08070317769095478,0.24023202939681848,-0.08284269310463098,0.24653132682962203,0.06798317519430584,0.013724235113424917,0.35903815784041043,0.027134089634493683],[-0.21131321677207696,-0.2008924569494235,0.06555412545430414,0.06292854062050844,0.1524241083778325,-0.23682988172304525,-0.25466602877064864,0.012689227100037259,0.02713408963449352,0.027031699148234535]]",10,Stiff,-1,-1.0,20.0,-1.0,-1.0,-,-1.7143936059651257,"[-1.,-1.,1.,1.,-1.,1.,1.,-1.,-1.,1.]",-1,1.5103156566619873,CIA,,,-1.048048535512239,"[1,1,-1,-1,-1,-1,-1,-1,1,1]",55,-1,-1,-1,-1.0,1000,84.75801396369934,Baren_45,-1.0
95,1,2025-08-22 16:21:27,"[[-0.38300579524609507,0.40715977022335625,0.27801269498925446,0.20411582580705726,-0.15827430003119008,0.4308384867692615,-0.05242150382900095,0.3109330849207293,-0.05447024880104344,-0.2364905891451662],[0.40715977022335625,0.13538394193131348,0.4998919055672493,0.1433443175378303,-0.014300196146666678,0.08626995854995852,-0.09625658404497228,-0.028584150706931086,-0.37411190936520244,-0.5142250998372638],[0.2780126949892543,0.49989190556724905,-0.14523318259041856,-0.2408460682506109,-0.06793901344074559,-0.18258048792096998,-0.2427266332157377,-0.6208440498826336,0.002534098131228185,0.22257735923756936],[0.20411582580705723,0.14334431753783025,-0.24084606825061114,0.7859263916608987,0.0024252174328803357,0.19460656607644397,0.0048385736155849846,-0.027066189702884547,-0.03938316010855187,0.5478762650052802],[-0.15827430003119003,-0.014300196146666595,-0.06793901344074564,0.0024252174328803816,-0.37109271915726255,0.11386344126750554,0.22383791369423497,-0.0773182504986552,-0.07180768010255316,-0.07113290860140949],[0.43083848676926084,0.08626995854995834,-0.18258048792097004,0.19460656607644378,0.11386344126750547,-1.0,-0.15310823815380956,-0.10351891586633785,-0.4731791116564619,-0.0393083337076522],[-0.05242150382900107,-0.09625658404497237,-0.2427266332157378,0.004838573615585057,0.22383791369423497,-0.15310823815380975,-0.21957787647099955,-0.10059781712790775,-0.009610921650969963,0.2634075781507974],[0.3109330849207294,-0.02858415070693111,-0.6208440498826341,-0.02706618970288437,-0.07731825049865529,-0.10351891586633775,-0.10059781712790776,0.380613912792677,0.26950830928256386,-0.24785557852073442],[-0.054470248801043564,-0.3741119093652025,0.002534098131228371,-0.0393831601085519,-0.07180768010255323,-0.4731791116564622,-0.00961092165096985,0.26950830928256353,-0.30766488868242353,-0.3361944016423014],[-0.2364905891451661,-0.5142250998372637,0.22257735923756927,0.54787626500528,-0.07113290860140944,-0.03930833370765243,0.2634075781507974,-0.24785557852073412,-0.33619440164230124,-0.5668193770382948]]",10,Stiff,-1,-1.0,20.0,-1.0,-1.0,-,-2.660609670691468,"[-1.,1.,1.,-1.,1.,1.,1.,1.,1.,1.]",-1,1.4989912509918213,CIA,,,-2.660609670691468,"[-1,1,1,-1,1,1,1,1,1,1]",8,8,8,8,-1.0,1000,11.21958303451538,,-1.0
96,1,2025-08-22 16:21:33,"[[-0.07333781717448097,-0.08322765850124741,-0.1841895759522497,-0.22904413009905852,-0.004473304473757713,-0.1012671217056404,0.09631839584317876,0.2151340752318301,-0.009018398841930746,-0.21743036596043533],[-0.08322765850124744,-0.21914396065774605,-0.2661908155005272,-0.45873171568287263,0.2815772098650146,-0.21446673767384633,0.11029987427226665,0.031527955962626544,-0.027108489627584734,0.021245724891949286],[-0.1841895759522497,-0.2661908155005271,-0.2849644207728919,-0.5290195537700669,0.2230824266284051,-0.11262579581149838,0.20344652632839724,0.27328032835691474,-0.03860302974500219,0.05520605876468039],[-0.22904413009905836,-0.4587317156828722,-0.5290195537700665,-1.0,0.25884322158875445,-0.12853423426588323,0.2784571491045983,0.26950705652633034,-0.0711300290648797,-0.0015719706181428303],[-0.0044733044737577145,0.28157720986501455,0.2230824266284052,0.2588432215887547,-0.11425589992735354,0.07056734670663806,-0.03570561365446423,-0.14834985866370487,-0.03273889002495082,0.004339450534593268],[-0.1012671217056404,-0.21446673767384622,-0.11262579581149833,-0.12853423426588328,0.070567346706638,0.047853023506689,0.15077299584741938,0.06029906343467297,-0.09680096148252172,-0.025846397282973044],[0.09631839584317872,0.1102998742722666,0.20344652632839716,0.27845714910459846,-0.035705613654464216,0.15077299584741938,-0.1368954157038017,-0.060567283921463475,-0.038976440337342384,-0.026663944320720247],[0.2151340752318299,0.03152795596262652,0.2732803283569148,0.2695070565263305,-0.1483498586637049,0.06029906343467303,-0.06056728392146346,-0.15641704834184667,0.15890028147582216,-0.0493730039037959],[-0.009018398841930635,-0.02710848962758477,-0.038603029745002286,-0.0711300290648799,-0.032738890024950805,-0.09680096148252178,-0.038976440337342384,0.15890028147582225,-0.10246673270116549,0.10106685176502625],[-0.21743036596043533,0.02124572489194933,0.055206058764680495,-0.0015719706181428431,0.004339450534593332,-0.025846397282973003,-0.02666394432072023,-0.04937300390379594,0.10106685176502632,-0.052966828259109165]]",10,Stiff,-1,-1.0,20.0,-1.0,-1.0,-,-2.8547071072467696,"[1.,1.,1.,1.,-1.,1.,-1.,-1.,1.,1.]",-1,1.1443908214569092,CIA,,,-2.8547071072467696,"[1,1,1,1,-1,1,-1,-1,1,1]",4,4,4,4,-1.0,1000,5.56442928314209,,-1.0
97,1,2025-08-22 16:21:55,"[[-0.47958087537168276,-0.28317873334129207,0.6134547901897293,-0.42693523764525165,0.14879068554427294,0.7664381094749232,0.3436190373029176,-0.27225683351521146,-0.27216767171527695,0.033860705535514166],[-0.28317873334129195,-0.2619322837338994,0.7181865232130479,0.020131401299448255,-0.0902230631974368,0.26094605476686794,0.5670824990542301,-0.37707085496557746,0.36997756043966845,0.5064881711144134],[0.6134547901897293,0.7181865232130478,-1.0,0.04922612666786372,0.41368854306619407,-0.38443572513337176,-0.21590526292398282,0.4469515906169098,0.012181292525264257,0.14829670977699932],[-0.42693523764525193,0.020131401299448275,0.049226126667863704,-0.12726084553086386,-0.31342244992067153,-0.23990265793648965,-0.19986944807464846,0.10092014835290024,0.14261547628594445,0.37709387637934916],[0.14879068554427294,-0.09022306319743696,0.4136885430661943,-0.3134224499206714,-0.5928415708787884,0.4190787055618532,0.46234834676561565,-0.1214597689525354,-0.17879273687237437,0.33121945090714083],[0.7664381094749234,0.2609460547668685,-0.3844357251333717,-0.23990265793648935,0.4190787055618532,-0.7654148972425606,-0.3620360209550632,0.38827374969638256,-0.15754956793166675,-0.10379095281617998],[0.3436190373029176,0.5670824990542306,-0.21590526292398257,-0.1998694480746483,0.4623483467656155,-0.3620360209550633,-0.6676437158567804,0.18178416583313434,-0.010983375857278769,-0.1709509658564162],[-0.2722568335152114,-0.3770708549655775,0.4469515906169095,0.10092014835290034,-0.12145976895253519,0.3882737496963822,0.18178416583313411,-0.9711176898587927,-0.15388673961342766,0.16499256655142425],[-0.2721676717152774,0.3699775604396687,0.01218129252526451,0.14261547628594437,-0.17879273687237462,-0.15754956793166675,-0.010983375857278769,-0.15388673961342783,-0.42041181730357585,0.11740578304141279],[0.03386070553551428,0.5064881711144135,0.14829670977699982,0.3770938763793493,0.33121945090714056,-0.10379095281618003,-0.17095096585641623,0.16499256655142427,0.11740578304141253,0.17835821758319742]]",10,Stiff,-1,-1.0,20.0,-1.0,-1.0,-,-2.799128490292004,"[1.,1.,-1.,1.,1.,-1.,-1.,1.,1.,-1.]",-1,1.344526290893555,CIA,,,-2.799128490292004,"[1,1,-1,1,1,-1,-1,1,1,-1]",14,14,14,14,-1.0,1000,21.00614595413208,,-1.0
98,1,2025-08-22 16:22:22,"[[0.1042858624757745,0.24921489468892288,0.031177770978117206,0.17839989994778177,-0.46255664853635475,0.015933193877013058,0.5449506473334421,-0.24009014703559073,-0.42306738132294486,0.3527811958317696],[0.24921489468892277,-0.2811569452719496,0.03190345040192759,-0.06905211599831199,0.09114966946432425,-0.058144578668961076,-0.16326712784889705,0.09555032808242536,-0.2062970697654965,0.052688059769922274],[0.03117777097811734,0.03190345040192742,0.009808473518323816,-0.6287010997991485,-0.3945349878705766,0.2733083942344856,-0.11997374244328964,-0.13550557342727046,-0.044829886161734014,-0.16250601908384354],[0.17839989994778133,-0.06905211599831204,-0.6287010997991486,-0.0735106981756002,-0.0061317785124297445,-0.042148540004531276,0.05486606577012151,0.16903756469980996,0.17860471458814403,0.1422575126467224],[-0.46255664853635464,0.0911496694643242,-0.39453498787057695,-0.006131778512429711,-0.38986360359386973,-0.043831193594186836,0.04903879381779642,-0.3754181835210658,0.2446008648170445,0.6055470977754176],[0.015933193877012978,-0.05814457866896114,0.27330839423448555,-0.04214854000453135,-0.04383119359418684,-1.0,-0.37935803046862465,0.5501272255310226,0.252048771785899,-0.6333224814422866],[0.5449506473334419,-0.16326712784889694,-0.11997374244328944,0.05486606577012174,0.04903879381779628,-0.3793580304686245,-0.20318234784982814,-0.18350176195477322,-0.37721750409125865,0.18582504561449575],[-0.2400901470355904,0.09555032808242538,-0.13550557342727046,0.16903756469980988,-0.3754181835210658,0.5501272255310227,-0.18350176195477327,-0.9496914605916974,-0.18408378871836237,0.08820681671080317],[-0.42306738132294514,-0.20629706976549655,-0.044829886161734306,0.1786047145881437,0.2446008648170444,0.25204877178589896,-0.3772175040912589,-0.18408378871836234,-0.07695514845103078,0.4021601429352338],[0.35278119583176965,0.05268805976992217,-0.16250601908384354,0.14225751264672243,0.6055470977754177,-0.6333224814422871,0.18582504561449587,0.08820681671080315,0.4021601429352335,-0.6024806563930849]]",10,Stiff,-1,-1.0,20.0,-1.0,-1.0,-,-2.036640055562522,"[1.,1.,1.,1.,1.,-1.,1.,1.,1.,-1.]",-1,1.27581524848938,CIA,,,-2.036640055562522,"[1,1,1,1,1,-1,1,1,1,-1]",19,19,3,19,-1.0,1000,27.37757873535156,,-1.0
99,1,2025-08-22 16:10:58,"[[0.20930711219780004,0.26826289739956266,0.45164623079393906,-0.08801444113669603,-0.19959305380597822,-0.981449912381048,-0.10995680173156822,-0.3018391223815712,-0.18688339436660006,-0.04442755074716398],[0.26826289739956277,0.28491457171062307,0.3249762506740438,0.08348071839322471,-0.4234104351871988,-0.49233887186796815,-0.3185928942653131,-0.07121442548176918,-0.774016260998269,-1.0],[0.4516462307939391,0.32497625067404395,-0.11991147385404125,-0.11384299104282924,-0.3744434259889402,-0.1899346833781767,-0.5019336235197732,-0.10212470068142908,-0.1724800992131947,0.8795789042711443],[-0.08801444113669606,0.08348071839322446,-0.1138429910428292,-0.04533686285529158,0.03288920896233768,-0.024736840297172793,-0.356306311282053,-0.0908432662692542,-0.05969954932641888,-0.26866884597804663],[-0.19959305380597825,-0.4234104351871987,-0.3744434259889401,0.032889208962337504,0.6247316349578435,0.40469384767264777,-0.23282607903935706,-0.5498609208215098,0.19112302774498324,0.31785334709092106],[-0.9814499123810482,-0.49233887186796843,-0.1899346833781768,-0.024736840297172876,0.40469384767264777,0.7207826698973342,-0.1545696591081585,0.7469743394168921,0.33496215883865654,-0.3454800164799307],[-0.10995680173156826,-0.3185928942653133,-0.5019336235197732,-0.35630631128205303,-0.23282607903935698,-0.15456965910815854,0.5381460574054678,0.2673202880114448,0.5140861638136344,-0.3262701224079977],[-0.30183912238157085,-0.07121442548176922,-0.10212470068142904,-0.09084326626925426,-0.54986092082151,0.7469743394168915,0.2673202880114446,-0.11513073578497085,0.052638809306016256,0.6453169935352201],[-0.18688339436660026,-0.7740162609982689,-0.17248009921319502,-0.05969954932641888,0.19112302774498316,0.3349621588386565,0.5140861638136347,0.05263880930601604,0.09049403079609632,0.22425167299062154],[-0.04442755074716382,-0.9999999999999999,0.8795789042711445,-0.2686688459780468,0.3178533470909208,-0.3454800164799311,-0.3262701224079978,0.6453169935352203,0.22425167299062118,-0.41834209529443694]]",10,Stiff,-1,-1.0,20.0,-1.0,-1.0,-,-3.1778207925861635,"[1.,1.,-1.,1.,-1.,1.,1.,-1.,-1.,1.]",-1,1.3044509887695312,CIA,,,-3.1778207925861635,"[1,1,-1,1,-1,1,1,-1,-1,1]",51,51,51,51,-1.0,1000,123.49877166748048,,-1.0
100,1,2025-08-22 16:12:53,"[[-0.2881967090917805,-0.0410628013425216,0.07746232077472152,0.007099267381431617,0.02043527768938448,0.01055263639088665,0.01392918094544245,-0.08350371166038753,0.14686707737011584,-0.370146346152587],[-0.04106280134252196,0.661633577604202,0.23902596765260295,0.8662241135514087,-0.6276305927013857,0.6043954804976631,-0.3351737542313324,-0.09047810182283238,-0.9859221767517511,0.5280335101648126],[0.0774623207747213,0.2390259676526034,-0.3247744341712249,0.4175546074628294,-0.08470036582828114,0.19640747766952288,-0.16810647099974702,-0.06818851110287531,-0.1594569076413776,0.14431910128685277],[0.007099267381431299,0.8662241135514086,0.41755460746282913,0.9450375850998693,-0.07613606681558908,0.2515493563836841,0.03323454472760701,-0.5704981355870037,-0.9999999999999998,0.6696331377802792],[0.02043527768938466,-0.6276305927013857,-0.08470036582828099,-0.07613606681558883,0.32508178942149346,0.05288815732824297,0.11395116068760056,0.23831242839609504,0.43494122664083135,-0.1168055227658908],[0.010552636390886475,0.6043954804976632,0.1964074776695228,0.25154935638368436,0.052888157328242896,-0.06580823453531634,-0.1970748668202288,-0.10465751709644226,-0.32129976678419736,0.20703956074572255],[0.013929180945442618,-0.3351737542313326,-0.16810647099974693,0.033234544727606896,0.11395116068760061,-0.1970748668202288,-0.2726945155722591,0.050614383267211446,0.11890001463938998,-0.07143659219752173],[-0.08350371166038727,-0.0904781018228329,-0.06818851110287541,-0.5704981355870045,0.23831242839609532,-0.10465751709644236,0.050614383267211425,-0.38500190893611674,0.08815783483642989,-0.07709419150318052],[0.14686707737011617,-0.9859221767517512,-0.15945690764137727,-1.0,0.43494122664083135,-0.3212997667841972,0.11890001463938998,0.08815783483642955,0.5813532803605334,-0.6696035308686721],[-0.3701463461525872,0.5280335101648127,0.14431910128685246,0.6696331377802797,-0.11680552276589104,0.2070395607457227,-0.07143659219752173,-0.07709419150318013,-0.6696035308686721,0.4399376794537567]]",10,Stiff,-1,-1.0,20.0,-1.0,-1.0,-,-1.739015221321182,"[1.,1.,1.,-1.,-1.,-1.,1.,1.,1.,1.]",-1,1.536548137664795,CIA,,,-1.6261912469546551,"[1,-1,1,-1,-1,1,1,1,1,1]",57,-1,-1,-1,-1.0,1000,114.9573130607605,Baren_47,-1.0
101,1,2025-08-22 16:13:00,"[[-0.06978361759456614,-0.004145409056888996,-0.0018055437779590348,0.05125866165341493,0.051359309001708674,-0.09483061639080097,-0.007407045422880325,0.008153370846039891,-0.07907530866374352,0.038746808910729506],[-0.004145409056888991,-0.020512842324573132,-0.03778086386892593,-0.012464718652341498,-0.09595350151511207,0.11933785477083206,0.05930219092216056,0.03476814210786457,0.16600250342470907,-0.15233937078157314],[-0.0018055437779590754,-0.03778086386892582,-0.14529719843470312,-0.11778848863829366,-0.07078501568015844,0.3419379444344468,0.15233791743882596,-0.0026234648969350595,0.20947452601963937,-0.17613952179135187],[0.051258661653414896,-0.012464718652341488,-0.11778848863829376,-0.07343101619867418,-0.1765713153765229,0.2630440898849617,0.18647920963330064,0.05755645157321574,0.24427761090451278,-0.2113468695825254],[0.05135930900170861,-0.09595350151511195,-0.07078501568015849,-0.1765713153765228,-0.1387368052282539,0.3291923575551006,0.16669624238231173,0.03543275181975021,0.2392994394180176,-0.19717688697917946],[-0.09483061639080093,0.11933785477083202,0.341937944434447,0.2630440898849617,0.3291923575551009,-1.0,-0.5096243845512975,-0.10688069139937317,-0.8316151446800281,0.6110676580780839],[-0.0074070454228802735,0.059302190922160485,0.15233791743882608,0.18647920963330067,0.16669624238231184,-0.5096243845512975,-0.40177536168027356,-0.0840307386581631,-0.43409378651008734,0.3454978428467309],[0.008153370846039846,0.03476814210786461,-0.002623464896934856,0.05755645157321583,0.03543275181975036,-0.10688069139937362,-0.08403073865816334,-0.02545654892519903,-0.07603240349349004,0.023343933168812322],[-0.07907530866374343,0.16600250342470887,0.20947452601963956,0.24427761090451258,0.2392994394180177,-0.8316151446800276,-0.4340937865100872,-0.07603240349348961,-0.6831551926471618,0.5128850893631713],[0.03874680891072946,-0.15233937078157306,-0.17613952179135206,-0.2113468695825254,-0.1971768869791796,0.6110676580780839,0.345497842846731,0.023343933168811996,0.5128850893631716,-0.3958732460470529]]",10,Stiff,-1,-1.0,200.0,-1.0,-1.0,-,-2.758751856024987,"[1.,-1.,-1.,-1.,-1.,1.,1.,1.,1.,-1.]",-1,1.430328369140625,CIA,,,-2.758751856024987,"[1,-1,-1,-1,-1,1,1,1,1,-1]",3,3,3,3,-1.0,1000,6.501545906066895,,-1.0
102,1,2025-08-22 16:13:05,"[[-0.015557401311116372,0.039766223282334034,0.06447170427610456,0.010378501102765881,-0.036538366104562285,-0.012531177300126291,0.08531975280152809,-0.016006937977834302,0.03504996316171998,0.056719793939956416],[0.039766223282334034,0.0036138458642972415,-0.027434158176487932,0.017256694111046824,-0.0015866020754558426,0.0035488407871378832,-0.03895488201912385,0.0033765933914402307,-0.032071485687160436,2.8248456974353995e-05],[0.06447170427610459,-0.027434158176487883,-0.23001309207803386,-0.092184492514298,0.12081916048243367,0.21576329978731248,-0.5345626727348821,0.02181053789652364,-0.16775892653948646,-0.3343873518562189],[0.0103785011027659,0.017256694111046824,-0.09218449251429796,-0.0059065523920138,0.013413481893379566,0.09594815217688567,-0.18356240864221596,0.0015896240493384704,-0.010592868570289531,-0.072813141970873],[-0.036538366104562285,-0.0015866020754558754,0.12081916048243363,0.013413481893379575,-0.06406935474588782,-0.09215148710817475,0.24000003783496374,-0.0015278625179100385,0.07849036759789703,0.13739984511046985],[-0.012531177300126352,0.0035488407871378347,0.21576329978731262,0.09594815217688571,-0.0921514871081748,-0.21215747623013015,0.4932301094317994,-0.017218517096143523,0.13913324459453275,0.33337255674816335],[0.08531975280152819,-0.03895488201912377,-0.5345626727348823,-0.18356240864221612,0.2400000378349639,0.4932301094317993,-0.9999999999999999,0.07544379611806437,-0.33409717266466804,-0.6653149655744302],[-0.016006937977834295,0.0033765933914402233,0.02181053789652362,0.001589624049338459,-0.0015278625179100376,-0.017218517096143485,0.07544379611806429,0.014793246289665662,0.05771885931298754,0.06453746739051158],[0.03504996316172004,-0.03207148568716042,-0.16775892653948665,-0.010592868570289569,0.07849036759789713,0.13913324459453277,-0.3340971726646682,0.057718859312987585,-0.08582752217854743,-0.22463820613605553],[0.0567197939399565,2.824845697440685e-05,-0.3343873518562191,-0.07281314197087312,0.13739984511047,0.3333725567481634,-0.6653149655744304,0.06453746739051162,-0.22463820613605553,-0.4255513294766586]]",10,Stiff,-1,-1.0,200.0,-1.0,-1.0,-,-2.94492449970151,"[-1.,1.,1.,1.,-1.,-1.,1.,-1.,1.,1.]",-1,1.1927387714385986,CIA,,,-2.94492449970151,"[-1,1,1,1,-1,-1,1,-1,1,1]",2,2,2,2,-1.0,1000,4.118260383605957,,-1.0
103,1,2025-08-22 16:13:15,"[[-0.16149433215805448,0.018674531851154058,0.17294590326866077,-0.25347967643291397,-0.395947444012188,-0.1997787876852363,0.05718984849394118,0.011243209481824862,-0.017088816214754617,-0.09831390743892851],[0.018674531851154013,-0.02767509948190769,0.017139800421273478,0.0004199212120712953,0.0203164167642149,-0.009412705983796378,-0.01670930515160767,-0.0010227191093598337,-0.03299914577458707,0.034624933686507264],[0.17294590326866077,0.01713980042127345,-0.19382544246349595,0.2865090979101816,0.44650320183352044,0.2665743134904481,-0.08574893675893508,0.06123743410524337,0.05818528789024698,0.09635805681728501],[-0.2534796764329138,0.0004199212120713483,0.28650909791018137,-0.4127770740424296,-0.6222747806479616,-0.3899841593713542,0.10918874266924034,-0.035002571702953816,-0.06826952614014202,-0.13978911891526052],[-0.3959474440121878,0.020316416764215,0.44650320183352016,-0.6222747806479616,-0.9999999999999999,-0.6158984869421488,0.2283023104420675,-0.07331747029530707,-0.11186412103293304,-0.2368488884830124],[-0.1997787876852362,-0.009412705983796333,0.2665743134904479,-0.3899841593713544,-0.615898486942149,-0.3794050100630341,0.15353542681690682,-0.06010511610773762,-0.09831362510661043,-0.13120524951069235],[0.05718984849394116,-0.016709305151607682,-0.08574893675893507,0.1091887426692404,0.2283023104420676,0.15353542681690688,-0.060310894463375696,-0.0005804938919292067,0.0013447479672495486,0.03896369218540064],[0.011243209481824907,-0.0010227191093598413,0.061237434105243356,-0.0350025717029538,-0.07331747029530707,-0.060105116107737604,-0.0005804938919292149,0.043918198854563606,-0.0038427859179670128,-0.015154459533960146],[-0.01708881621475449,-0.032999145774587076,0.058185287890246795,-0.06826952614014184,-0.11186412103293272,-0.0983136251066102,0.0013447479672494796,-0.003842785917967002,-0.03903235189810977,-0.015445115502993753],[-0.09831390743892846,0.034624933686507285,0.09635805681728492,-0.1397891189152605,-0.2368488884830123,-0.13120524951069226,0.03896369218540062,-0.015154459533960163,-0.015445115502993807,-0.040620341498549206]]",10,Stiff,-1,-1.0,200.0,-1.0,-1.0,-,-3.5852956320229814,"[1.,-1.,-1.,1.,1.,1.,-1.,1.,1.,1.]",-1,1.476170539855957,CIA,,,-3.5852956320229814,"[1,-1,-1,1,1,1,-1,1,1,1]",4,4,4,4,-1.0,1000,10.031155109405518,,-1.0
104,1,2025-08-22 16:13:21,"[[0.5696817594303017,-0.30180967654969787,-0.1752886838242648,-0.34276515519267065,0.3140270893179025,0.35931403676971907,-0.08508255038831858,-0.16035027582687333,0.3911402569814648,0.071248338335443],[-0.3018096765496978,0.12400019494376278,-0.06751618609052247,-0.2690237608982075,-0.5614709807753622,-0.1383634395078501,0.268657149260627,-0.05577903244879894,-0.1759131204915693,0.4438358672028201],[-0.17528868382426496,-0.067516186090523,0.7493713405205682,-0.2497956245066675,0.15537282908862785,-0.12052896741600051,0.12212039669111203,-0.2674415063458735,0.5741919302797462,-1.0],[-0.34276515519267087,-0.26902376089820756,-0.24979562450666745,0.5902514779275602,-0.6082722400359406,-0.5670515424262437,0.23253335418342017,-0.10666947036390866,-0.531457212438219,0.2657595363249643],[0.3140270893179026,-0.5614709807753624,0.15537282908862796,-0.6082722400359406,0.04223366076746152,-0.05064362969464597,0.09776338382262562,-0.4047008205557089,0.19993628845231867,-0.17929451960238232],[0.35931403676971924,-0.1383634395078497,-0.12052896741600067,-0.5670515424262432,-0.050643629694646045,0.7655079820214329,-0.1073059269130168,0.22214077517406,-0.46344023384564026,0.44072109021269856],[-0.08508255038831848,0.2686571492606268,0.12212039669111224,0.2325333541834197,0.09776338382262544,-0.10730592691301687,0.09346574181183062,-0.07549958935416923,0.15832753359286578,-0.16053546081886125],[-0.16035027582687356,-0.055779032448798574,-0.26744150634587366,-0.10666947036390852,-0.40470082055570905,0.22214077517406,-0.07549958935416932,0.490880748812462,0.030934421755353547,0.39051463169323775],[0.39114025698146476,-0.17591312049156935,0.5741919302797464,-0.5314572124382188,0.19993628845231867,-0.4634402338456405,0.1583275335928663,0.03093442175535332,-0.5701091717839859,0.4260327521638948],[0.07124833833544317,0.44383586720282026,-0.9999999999999993,0.2657595363249639,-0.17929451960238224,0.4407210902126981,-0.1605354608188615,0.39051463169323747,0.42603275216389475,0.7742193598334922]]",10,Stiff,-1,-1.0,200.0,-1.0,-1.0,-,-3.1504103390751084,"[-1.,1.,-1.,1.,1.,1.,-1.,1.,1.,-1.]",-1,1.0977306365966797,CIA,,,-3.1504103390751084,"[-1,1,-1,1,-1,1,-1,1,1,-1]",2,2,2,2,-1.0,1000,4.620279550552368,,-1.0
