Id (int),Valid (int),Updated (str),Matrix (mat),Size (int),Type (str),Rank (int),Density (flt),Stiffness (flt),Penalty (flt),Other (flt),Test_solver (str),Test (flt),Test_state (vec),Test_iterations (int),Test_time (flt),Train_solver (str),Preprocessing (str),Postprocessing (str),Train (flt),Train_state (vec),Train_iterations (int),Train_iterations_1 (int),Train_iterations_2 (int),Train_iterations_3 (int),Train_cost (flt),Train_shots (int),Train_time (flt),Flags (str),Baren (int)
58,1,2025-08-22 16:57:09,"[[-0.3842539566541374,-0.03449288230707062,-0.15638758365195624,0.3668055573855485,0.14033523252995464,0.03857649759483039,-0.3452902011160147,0.037783323300632665,-0.6966567250648951,0.298057921272013],[-0.034492882307070614,-0.09091334896746693,-0.06860181391741155,-0.002882499898832329,-0.08779104764902239,0.013381592463003078,-0.055516129862796984,0.00046033250762939635,-0.22031361860177676,0.10831387296886241],[-0.15638758365195618,-0.0686018139174115,-0.23652680092821965,0.22803488331356908,0.13101930653455254,0.023775487937430527,-0.26227223879312905,0.09830808125782878,-0.4759715718797242,0.24968416069937205],[0.36680555738554804,-0.002882499898832421,0.22803488331356883,-0.37444715521649885,0.021318120106624722,-0.09673305916546981,0.2199542586538146,-0.05862251980030099,0.5999243218880139,-0.3105088009994614],[0.1403352325299545,-0.08779104764902237,0.13101930653455238,0.021318120106624684,-0.03860116190011601,-0.10788102977472626,0.07136773021076266,0.07283164491919615,0.21117542379182114,-0.04368110610168543],[0.03857649759483029,0.013381592463003052,0.02377548793743042,-0.0967330591654698,-0.10788102977472626,-0.10351195825079756,0.007922036747882714,0.009601015013453387,0.09218129243161906,-0.007528796470800447],[-0.34529020111601455,-0.055516129862796956,-0.26227223879312894,0.21995425865381474,0.0713677302107627,0.007922036747882794,-0.4080672768006307,0.03710041501979656,-0.44180592027534216,0.2688764872754673],[0.037783323300632714,0.00046033250762943223,0.09830808125782871,-0.05862251980030096,0.07283164491919614,0.009601015013453399,0.037100415019796544,-0.07693782035645055,-0.01908771332443475,0.12351902265030038],[-0.6966567250648946,-0.22031361860177662,-0.4759715718797237,0.599924321888014,0.21117542379182105,0.09218129243161914,-0.44180592027534205,-0.019087713324434853,-1.0,0.5041532200398564],[0.2980579212720127,0.10831387296886233,0.2496841606993718,-0.31050880099946143,-0.043681106101685484,-0.007528796470800526,0.2688764872754673,0.1235190226503004,0.5041532200398565,-0.2689897367482938]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-3.192236068154437,"[1.,1.,1.,-1.,-1.,-1.,1.,-1.,1.,-1.]",-1,1.3241431713104248,CIA,,,-3.192236068154437,"[1,1,1,-1,-1,-1,1,-1,1,-1]",13,13,4,13,-1.0,1000,31.41401052474976,,-1.0
59,1,2025-08-22 16:57:20,"[[-0.023719764815785672,0.10897742918988812,-0.013173304851755406,-0.007478518013340773,0.0191187555254878,-0.1513909590187374,-0.306199061676855,-0.008695853194615315,-0.19271758403980385,-0.05995837176255811],[0.1089774291898881,0.005916457202540979,0.023986946950014437,-0.10921811214125887,-0.018745415602545907,0.13762409445963777,0.16444604498604593,0.015793110086296983,0.02651766679276217,0.022921286152594356],[-0.013173304851755439,0.023986946950014437,0.07083494250849179,-0.043644148984807764,-0.04272206807664691,0.03405570521853712,-0.1765690657091298,0.08304504633688133,-0.010797038377523284,-0.10519438504978045],[-0.007478518013340607,-0.10921811214125896,-0.04364414898480773,-0.09257296272563784,-0.0926221442472513,0.14779487252402435,0.3221151757291424,-0.0027230709391620547,0.17766798350177204,0.06067237997033171],[0.019118755525487783,-0.018745415602545938,-0.04272206807664695,-0.09262214424725111,-0.12145014082906486,0.22592759476927346,0.289535770611307,-0.07553849015399605,0.05706597758110774,-0.010113361533410624],[-0.15139095901873756,0.13762409445963783,0.034055705218537104,0.14779487252402404,0.22592759476927352,-0.417895703697605,-0.5529609512610296,0.12665053311760183,-0.3320446936713778,-0.10659823926566749],[-0.30619906167685523,0.16444604498604604,-0.17656906570912972,0.322115175729142,0.2895357706113072,-0.5529609512610296,-1.0,0.2585039243997898,-0.4926757273942075,0.038400639311502144],[-0.00869585319461527,0.01579311008629697,0.08304504633688127,-0.0027230709391619866,-0.07553849015399605,0.1266505331176018,0.25850392439978975,-0.05189218665949435,0.08925595241947658,0.04915519756746189],[-0.192717584039804,0.026517666792762195,-0.010797038377523244,0.17766798350177188,0.05706597758110789,-0.3320446936713778,-0.4926757273942075,0.08925595241947663,-0.3358604911832488,0.04679909340120826],[-0.05995837176255815,0.022921286152594377,-0.10519438504978043,0.060672379970331695,-0.010113361533410671,-0.10659823926566749,0.03840063931150221,0.04915519756746192,0.0467990934012083,-0.026640016712021153]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-2.6529071482784774,"[1.,-1.,1.,-1.,-1.,1.,1.,-1.,1.,1.]",-1,1.2126643657684326,CIA,,,-2.6529071482784774,"[1,-1,1,-1,-1,1,1,-1,1,1]",4,4,4,4,-1.0,1000,10.503952264785768,,-1.0
60,1,2025-08-22 16:57:32,"[[-1.0,0.47021610598251684,0.2179544393506735,-0.4663151420478062,-0.552406185515992,0.20874855511525472,-0.5989788789983527,0.02450515021888651,-0.5347503698657036,-0.26226913976176186],[0.47021610598251695,-0.4791630831322946,-0.0748470177263113,0.22955653424454228,0.32053727947449867,-0.2246089510333393,0.3163527225351408,0.18244174487212275,0.35946891725277136,0.19891921638801208],[0.21795443935067363,-0.07484701772631128,-0.09829748779820162,0.22663733486918727,-0.005994090670306839,-0.13544803786346613,-0.08739143127529489,0.20612479818354898,0.07444392045479126,-0.033361193880169594],[-0.4663151420478062,0.22955653424454223,0.22663733486918713,-0.3318972867787832,-0.19744793676843078,0.03826531053121301,-0.1597944739782736,0.14340006223784643,-0.2514394288884189,-0.07567210378121367],[-0.5524061855159919,0.32053727947449834,-0.0059940906703069285,-0.19744793676843075,-0.401496583079364,0.13618802476508401,-0.4276312374980737,-0.1736880493581233,-0.2334793308097864,-0.36057224739313576],[0.20874855511525514,-0.22460895103333942,-0.1354480378634661,0.03826531053121326,0.13618802476508426,-0.22728616847643707,-0.018583088643229984,0.008225538206675645,0.2211334244244025,0.07536164653729256],[-0.5989788789983528,0.3163527225351407,-0.087391431275295,-0.15979447397827362,-0.4276312374980739,-0.018583088643230224,-0.21110758934806995,-0.026029163183099936,-0.21640018690118293,-0.1739026990529882],[0.02450515021888683,0.1824417448721225,0.20612479818354895,0.14340006223784657,-0.1736880493581232,0.008225538206675473,-0.026029163183099866,-0.40250281278344413,-0.017185902499355726,0.005748168094331198],[-0.5347503698657033,0.3594689172527711,0.07444392045479113,-0.25143942888841886,-0.23347933080978625,0.22113342442440226,-0.2164001869011827,-0.017185902499355685,-0.2571155923250951,-0.12268864849045398],[-0.262269139761762,0.1989192163880121,-0.03336119388016968,-0.07567210378121371,-0.360572247393136,0.07536164653729244,-0.17390269905298822,0.005748168094331163,-0.12268864849045419,-0.2146401649023759]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-4.738837056157269,"[1.,-1.,-1.,1.,1.,-1.,1.,1.,1.,1.]",-1,1.13808274269104,CIA,,,-4.738837056157269,"[1,-1,-1,1,1,-1,1,1,1,1]",5,5,5,5,-1.0,1000,11.399497985839844,,-1.0
61,1,2025-08-22 16:57:41,"[[-0.15381324143034036,0.00779227391999808,0.3480087458306988,-0.547786100226273,-0.6874889154290216,0.1562914784923568,-0.48487520909639675,0.34383927392255653,-0.29077693798777565,0.07710187973111161],[0.007792273919997988,0.4630004965940144,0.03496748701923665,0.14302997316323732,0.12720237491776346,0.018271969247868433,0.024611680295592117,-0.057324894858629724,0.11311586813218259,0.0036871753673118376],[0.34800874583069896,0.03496748701923672,-0.034146631481391625,0.05266908098899077,0.1302088721840449,0.04947827579593969,0.09425720177919357,-0.2294871311075869,-0.25445217677347537,0.025242838252904284],[-0.5477861002262735,0.1430299731632374,0.052669080988990674,-0.3264743158790773,-0.9999999999999999,0.5295612886398294,-0.5165628127023129,0.6247959729732644,-0.501052113256462,0.15812378672578065],[-0.687488915429022,0.1272023749177636,0.1302088721840451,-1.0,-0.6545442394532975,0.48275929300797016,-0.45289936014624943,0.9730494974207362,-0.4431829144818644,0.313572855742728],[0.15629147849235703,0.018271969247868402,0.049478275795939594,0.5295612886398294,0.4827592930079701,-0.03625120699532062,0.22691870319096014,-0.4271000842157681,-0.0025484632093997345,0.0685976588248442],[-0.48487520909639686,0.024611680295592162,0.09425720177919358,-0.5165628127023129,-0.4528993601462494,0.22691870319096005,0.31317793793457704,0.26854908086795676,-0.25116457141529314,0.2201029906700816],[0.34383927392255653,-0.057324894858629794,-0.22948713110758678,0.6247959729732643,0.973049497420736,-0.427100084215768,0.2685490808679567,-0.28117100563511344,0.2529172446592424,-0.42849068412900787],[-0.2907769379877757,0.11311586813218259,-0.2544521767734752,-0.5010521132564618,-0.4431829144818643,-0.0025484632093996642,-0.251164571415293,0.25291724465924226,0.044296582678352736,0.20557353924496016],[0.0771018797311117,0.0036871753673117834,0.025242838252904125,0.1581237867257806,0.3135728557427281,0.06859765882484414,0.22010299067008174,-0.4284906841290081,0.20557353924496033,0.17028020468278474]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-5.315332716063795,"[1.,-1.,-1.,1.,1.,-1.,1.,-1.,1.,-1.]",-1,1.0454795360565186,CIA,,,-5.315332716063795,"[1,-1,-1,1,1,-1,1,-1,1,-1]",4,4,4,4,-1.0,1000,8.991742610931396,,-1.0
62,1,2025-08-22 16:58:50,"[[-0.02179283077098201,0.5827416314289918,0.10707396430510004,0.4191180825065557,0.3300618537550852,-0.039965995119400306,0.36364473899018296,0.10703735089142118,0.026781361098520667,-0.4147116013450235],[0.5827416314289917,-0.296275240412262,0.0543413431636184,0.08876624920267809,-0.0784608632109367,0.06815747271062221,0.013403011980382544,0.6370988544417853,-0.11822909722798407,-0.10872471290311661],[0.10707396430510009,0.05434134316361848,-1.0,-0.09304170008816748,0.26649078058506837,-0.2389095393289371,0.06897610090063452,0.07589513450608137,0.3001158069788588,0.34058613293510404],[0.4191180825065559,0.08876624920267813,-0.09304170008816717,0.28568429552312263,-0.2647710643650997,-0.14483840217403865,-0.4788510176506391,-0.008950671949744055,0.49052156386177304,-0.09184317252615991],[0.3300618537550853,-0.07846086321093673,0.26649078058506825,-0.2647710643650997,0.3756167967022603,0.035190358306751136,0.31595920639080477,0.3464262059144382,0.1396626279125261,0.30234915575012516],[-0.03996599511940024,0.06815747271062218,-0.2389095393289375,-0.14483840217403884,0.03519035830675118,-0.13320253520218073,-0.43717101763823546,0.1248927808908654,-0.6646052539044046,-0.3191417418736225],[0.36364473899018324,0.013403011980382374,0.06897610090063448,-0.4788510176506391,0.3159592063908046,-0.4371710176382356,0.06370792950623107,-0.39424681074780443,0.01618063026995497,-0.5046105825149262],[0.10703735089142116,0.6370988544417849,0.07589513450608147,-0.00895067194974412,0.3464262059144383,0.12489278089086543,-0.39424681074780427,-0.005567486871342963,-0.1994010818220834,0.3670275588581861],[0.0267813610985208,-0.11822909722798419,0.30011580697885887,0.49052156386177304,0.13966262791252598,-0.6646052539044043,0.016180630269955535,-0.19940108182208371,-0.14865211661577188,0.20763824278071702],[-0.4147116013450235,-0.10872471290311661,0.3405861329351043,-0.09184317252615996,0.30234915575012516,-0.31914174187362193,-0.5046105825149263,0.36702755885818644,0.20763824278071727,-0.28016501977970437]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-2.571781277738669,"[-1.,1.,1.,1.,-1.,1.,1.,-1.,-1.,1.]",-1,1.1253893375396729,CIA,,,-2.571781277738669,"[-1,-1,1,1,-1,1,1,-1,-1,1]",33,33,4,33,-1.0,1000,68.64555406570435,,-1.0
63,1,2025-08-22 16:59:19,"[[-0.001028381300995759,-0.24520621846316995,0.0028793901069035202,0.003658674879151971,-0.10131303857053725,-0.08184166993833816,-0.08291564491289002,-0.03695280876477769,0.05143122674103205,0.21453338912651398],[-0.24520621846316987,0.15232095595705844,0.07025225276705585,0.22439854408252022,-0.29601563038436657,-0.024076822608240202,0.0904708222751864,0.19933025784485506,-0.3061338851173243,-0.32084632019716774],[0.002879390106903441,0.07025225276705581,-0.13665606473486072,0.10336125876104028,-0.04948526107591488,0.02405852744797384,-0.04375363351037789,-0.03085558998580974,0.2847565866839674,0.2668621831290225],[0.003658674879152011,0.22439854408252002,0.10336125876104009,-0.24631015990256483,0.14236818357102102,-0.08374797269629258,-0.06767231872499564,-0.02884003919485335,0.3916633564015157,0.15650863362372577],[-0.10131303857053714,-0.2960156303843664,-0.049485261075914874,0.14236818357102118,-0.19052840052690737,0.08612494788378179,0.14438380589879166,0.34878478407516356,-0.576980553784181,-0.686610327529871],[-0.0818416699383381,-0.024076822608240366,0.02405852744797391,-0.08374797269629249,0.08612494788378162,-0.019358768390937354,0.0179029854309513,-0.35966154533293326,0.37003761100717447,0.1380797497106021],[-0.08291564491288998,0.09047082227518627,-0.04375363351037783,-0.06767231872499564,0.1443838058987916,0.017902985430951358,-0.28614089494643274,-0.07105708886229341,0.3995634720833027,0.2117088929821112],[-0.03695280876477756,0.19933025784485506,-0.030855589985809676,-0.028840039194853357,0.3487847840751636,-0.35966154533293354,-0.07105708886229332,-0.4616303738129745,0.38030071315209635,0.3866826556908542],[0.05143122674103188,-0.30613388511732437,0.28475658668396736,0.3916633564015162,-0.5769805537841813,0.37003761100717497,0.3995634720833027,0.3803007131520967,-0.7450596255941928,-1.0],[0.21453338912651376,-0.3208463201971676,0.2668621831290223,0.1565086336237256,-0.6866103275298708,0.1380797497106022,0.2117088929821111,0.386682655690854,-0.9999999999999993,-0.5020019836590631]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-3.3552257854386487,"[1.,1.,-1.,-1.,1.,-1.,-1.,-1.,1.,1.]",-1,1.0420210361480713,CIA,,,-3.3552257854386487,"[1,1,-1,-1,1,-1,-1,-1,1,1]",13,13,4,13,-1.0,1000,27.65250015258789,,-1.0
64,1,2025-08-22 16:59:24,"[[-1.0,-0.6616382916278484,0.1048548597765179,0.15056661546254252,0.3910127190605969,0.15552617098518676,0.5352292027934707,0.47001751774188316,-0.9728239491720521,-0.5111031173954391],[-0.6616382916278485,-0.7619516304620549,0.047463684634550606,0.172046704031393,0.27978467869540674,0.1494251981544217,0.3089432633731503,0.5097487192027019,-0.7608729229114257,-0.3126242072500492],[0.10485485977651787,0.047463684634550446,-0.08099310681909576,-0.11077112076913163,-0.029491099438297974,-0.07142705305621964,0.13432718610535951,-0.08948277270352056,0.3498380214374743,0.05749871008303344],[0.1505666154625423,0.17204670403139286,-0.11077112076913175,-0.1632270036193446,-0.003611539610191798,-0.019860348950133715,-0.16137993330639014,-0.16296062700704694,0.08922656019502317,-0.002997031313952484],[0.3910127190605969,0.27978467869540674,-0.029491099438297957,-0.0036115396101919026,-0.33495288855184996,-0.0958818673470298,-0.164107778474695,-0.3790032683946869,0.38491198669145066,0.18258782158724976],[0.15552617098518684,0.14942519815442185,-0.07142705305621974,-0.019860348950133798,-0.09588186734702994,-0.31318509839177766,-0.133901363530941,-0.19625446467818233,0.1231766635777014,0.036216871566641134],[0.5352292027934703,0.30894326337315003,0.13432718610535935,-0.16137993330639008,-0.16410777847469493,-0.1339013635309408,-0.49194040856763877,-0.4213655698078221,0.544180905568681,0.22794478374726546],[0.47001751774188283,0.5097487192027017,-0.08948277270352063,-0.16296062700704703,-0.37900326839468684,-0.19625446467818214,-0.4213655698078222,-0.6411759382098111,0.694864527960499,0.32204682156425923],[-0.9728239491720523,-0.7608729229114259,0.34983802143747467,0.08922656019502336,0.3849119866914507,0.12317666357770124,0.5441809055686816,0.6948645279604995,-0.9673579557041939,-0.2992587523149201],[-0.5111031173954391,-0.3126242072500491,0.057498710083033505,-0.0029970313139524325,0.18258782158724976,0.036216871566641044,0.22794478374726546,0.3220468215642593,-0.29925875231492005,-0.35944174134157814]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-3.999296240242932,"[1.,1.,-1.,-1.,-1.,-1.,-1.,-1.,1.,1.]",-1,1.3269789218902588,CIA,,,-3.999296240242932,"[1,1,-1,-1,-1,-1,-1,-1,1,1]",3,3,3,3,-1.0,1000,5.505011081695557,,-1.0
65,1,2025-08-22 17:01:52,"[[-0.001131886840442366,0.018224764694288794,0.08069702875461057,0.0057143635259027225,0.09570224786940035,0.5596487545463004,-1.0,-0.21468782901824285,0.7083708963401908,-0.04259047027543555],[0.018224764694288787,0.00981120523098061,-0.09022842253416188,-0.17442870592498733,0.18006394332898443,-0.006995731523893473,0.252125648490716,-0.10902886658570804,-0.07308024044368948,-0.14700378931622504],[0.08069702875461021,-0.09022842253416184,-0.19042786889416616,0.0727030081464714,-0.041760645708358406,0.38482886690547113,-0.16395952127216804,-0.32686755127896244,0.25094093800153267,0.11329714714334707],[0.005714363525902687,-0.17442870592498727,0.07270300814647154,0.09079021057005777,0.19974427505561515,0.09743875699848725,0.06382404201682908,-0.07906272951525528,0.08210907382811962,-0.01231933466068057],[0.09570224786940033,0.1800639433289844,-0.041760645708358184,0.19974427505561515,-0.12461278074448771,0.09397096628137315,-0.27942915949337527,0.11941589754528577,-0.002887199904203541,0.5164980033409918],[0.5596487545463001,-0.006995731523893315,0.3848288669054713,0.09743875699848732,0.09397096628137327,0.041873561201809274,-0.10830778532794948,0.18060690404915097,0.0813190970360699,-0.10341780031146204],[-0.9999999999999986,0.2521256484907156,-0.16395952127216762,0.06382404201682908,-0.27942915949337505,-0.1083077853279495,-0.01117042062163005,0.35877519921050255,-0.3604506665469089,0.3841993449305941],[-0.2146878290182423,-0.10902886658570826,-0.32686755127896244,-0.07906272951525536,0.11941589754528585,0.18060690404915092,0.358775199210503,-0.2291673160699684,-0.23469414010323736,0.13987449596651455],[0.7083708963401895,-0.07308024044368926,0.2509409380015325,0.08210907382811962,-0.00288719990420353,0.08131909703606995,-0.36045066654690905,-0.23469414010323725,0.40958161263760284,-0.016480939248530415],[-0.04259047027543563,-0.147003789316225,0.1132971471433473,-0.012319334660680562,0.5164980033409919,-0.10341780031146226,0.3841993449305947,0.13987449596651486,-0.01648093924853072,0.20995912092351568]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-2.064848863078301,"[1.,-1.,1.,-1.,1.,-1.,1.,1.,-1.,-1.]",-1,1.0827603340148926,CIA,,,-1.886327002704395,"[1,1,1,1,-1,-1,-1,1,-1,-1]",83,-1,-1,-1,-1.0,1000,147.26864862442017,Baren_73,-1.0
66,1,2025-08-22 17:03:25,"[[0.7686500350279195,0.20734098387843036,0.4937905243424623,0.06333305811391193,0.2006590827977788,0.12541005377915004,-0.08240126490361471,-0.3600461685132407,0.42831079253552,-0.9999999999999999],[0.2073409838784305,0.21405882216889455,0.26654828024430655,0.4348978519107192,0.06962295516694342,-0.16866511584020888,-0.2530705218819692,0.410239847423114,0.03186489375149091,0.0394564123532222],[0.4937905243424626,0.2665482802443063,0.4304648693708329,0.21861394702342232,0.09272845409644873,-0.004844250052923805,0.47800250740541445,0.21039142972844474,0.22632559194263308,-0.4462825838064485],[0.06333305811391224,0.4348978519107195,0.21861394702342263,0.6902293463393656,0.3448671590905714,0.3519517705508427,-0.18048506253166763,-0.09398842627385777,0.5481249572349999,-0.7565396100506445],[0.20065908279777905,0.06962295516694338,0.09272845409644886,0.3448671590905711,0.6492455414684796,0.03399935426268085,0.47436203761941964,0.3059563182580867,0.6955631290153165,-0.21043799735662203],[0.12541005377915018,-0.16866511584020885,-0.004844250052923801,0.3519517705508424,0.03399935426268078,0.3392721037593039,0.000343916852750222,-0.09284320742229109,0.24401510322075845,0.3221343693528024],[-0.08240126490361477,-0.25307052188196916,0.4780025074054144,-0.1804850625316676,0.4743620376194197,0.0003439168527501336,-0.19693532168605307,-0.2795593565045861,-0.4376440916111297,0.3794486204913371],[-0.3600461685132407,0.4102398474231138,0.2103914297284446,-0.09398842627385794,0.30595631825808683,-0.0928432074222908,-0.2795593565045862,0.7832893536509558,0.31835773824674707,-0.949713632983536],[0.4283107925355199,0.03186489375149076,0.2263255919426332,0.548124957234999,0.6955631290153163,0.24401510322075848,-0.4376440916111297,0.31835773824674685,0.7566752445521826,-0.6172487129553412],[-0.9999999999999997,0.039456412353222316,-0.44628258380644814,-0.7565396100506435,-0.21043799735662186,0.32213436935280243,0.37944862049133715,-0.9497136329835361,-0.6172487129553416,0.7744613246411882]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-3.673180088492888,"[1.,-1.,-1.,1.,-1.,-1.,1.,1.,-1.,1.]",-1,1.4447791576385498,CIA,,,-3.673180088492888,"[1,-1,-1,1,-1,-1,1,1,-1,1]",58,58,58,58,-1.0,1000,92.0913951396942,,-1.0
67,1,2025-08-22 17:04:51,"[[0.3634190370805065,-0.2204316137227542,0.8292235609547681,0.7393861051721866,0.545565890787942,0.007200450461733493,-0.5335024277757577,0.9423343873040252,0.5175235751204366,-0.8419464131364491],[-0.22043161372275427,-0.20713297654683108,-0.35914016530606324,-0.34048122488456595,-0.2724491373732869,-0.032736247618467385,0.16942560869337875,-0.12727544663803844,-0.11260739302979393,0.2891404799970629],[0.8292235609547681,-0.35914016530606324,0.736960777603973,0.8434607511762519,0.49143634585571644,-0.25699542199783937,-0.9137630546307615,0.9732148753278619,0.46749146488687604,-0.9552439982946508],[0.7393861051721867,-0.34048122488456595,0.8434607511762522,0.8169737449658653,0.5266358566889237,0.14505780066924573,-0.45827462968546884,0.9536173607565014,0.28717457164065735,-0.9999999999999994],[0.5455658907879416,-0.2724491373732869,0.49143634585571616,0.5266358566889233,-0.0036145146823774624,-0.031133228312183885,-0.31555516859199095,0.6991572861714793,0.5345464644297648,-0.5830072454143177],[0.007200450461733373,-0.032736247618467364,-0.25699542199783953,0.14505780066924565,-0.031133228312184062,-0.007147134229911472,0.16944214824994475,-0.09352178145682685,-0.11806917253111318,0.09575865427881858],[-0.5335024277757573,0.16942560869337855,-0.913763054630761,-0.45827462968546856,-0.3155551685919909,0.16944214824994458,0.5181444381975837,-0.6731962667582512,-0.24984912807972195,0.7314498542926811],[0.9423343873040266,-0.12727544663803864,0.9732148753278635,0.9536173607565028,0.6991572861714804,-0.0935217814568269,-0.6731962667582524,0.49523950503772746,0.5889276782448017,-0.9752227044590311],[0.5175235751204375,-0.11260739302979418,0.46749146488687715,0.2871745716406584,0.534546464429766,-0.11806917253111328,-0.24984912807972295,0.5889276782448017,0.4635883940820139,-0.6057473362283287],[-0.8419464131364499,0.28914047999706305,-0.9552439982946517,-1.0,-0.5830072454143187,0.09575865427881854,0.7314498542926822,-0.9752227044590306,-0.6057473362283282,0.7214876108519729]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-2.3378282945857807,"[-1.,1.,1.,-1.,1.,1.,-1.,-1.,-1.,1.]",-1,1.1109206676483154,CIA,,,-1.8756083375084809,"[-1,1,-1,-1,1,1,-1,1,-1,1]",60,-1,-1,-1,-1.0,1000,85.67346119880676,Baren_50,-1.0
68,1,2025-08-22 17:05:17,"[[-0.0561851282875158,0.04641710636485217,-0.14846954391289252,0.39646477638694433,0.040516184136221316,-0.2930328991640352,-0.015301250295093861,0.09699573494491516,0.20661376659709457,0.4478025584514579],[0.04641710636485217,0.13111749758968627,-0.03986952884177393,0.12548853621570258,0.26790390959519755,-0.11888947270108816,-0.002883916643703993,0.014059348958319725,0.18553542436265966,-0.2571737194504719],[-0.14846954391289258,-0.03986952884177397,-0.7455876120931917,0.22436287723075418,-0.05904969497989804,-0.32133089000039855,-0.17479823322439245,0.10453808488472176,-0.015868218311838725,0.2582155444983037],[0.39646477638694433,0.1254885362157026,0.22436287723075427,-0.37390665937757006,-0.10894312417169756,0.2877304379558333,-0.12670754083613217,-0.3137474886082419,0.07318849899155905,-0.2681609828869714],[0.04051618413622139,0.2679039095951974,-0.05904969497989811,-0.10894312417169763,-0.13835857841577495,-0.1464466174635617,0.018588121532290156,0.17845075425204146,0.1603685547878018,0.15555609106973747],[-0.29303289916403535,-0.11888947270108825,-0.3213308900003987,0.2877304379558333,-0.1464466174635617,-1.0,-0.16345745248822263,0.17747319502574863,0.04763228338066806,0.4023462739869549],[-0.015301250295093844,-0.0028839166437040335,-0.17479823322439267,-0.12670754083613223,0.018588121532290235,-0.16345745248822272,0.07354350890222075,0.238361586112031,-0.005852770206056871,-0.09536017539239194],[0.09699573494491534,0.014059348958319715,0.10453808488472181,-0.31374748860824214,0.1784507542520416,0.17747319502574865,0.23836158611203098,-0.16789972005496626,0.009088232200537245,0.04985238374176148],[0.20661376659709468,0.1855354243626598,-0.01586821831183859,0.07318849899155902,0.16036855478780193,0.04763228338066822,-0.005852770206056827,0.00908823220053722,-0.3701800963232947,0.07428979397523418],[0.4478025584514577,-0.25717371945047174,0.2582155444983038,-0.2681609828869714,0.15555609106973742,0.40234627398695477,-0.09536017539239185,0.04985238374176151,0.07428979397523432,-0.2440669942518364]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-1.876319370244174,"[1.,-1.,1.,-1.,1.,1.,1.,-1.,-1.,-1.]",-1,1.308685541152954,CIA,,,-1.876319370244174,"[1,-1,1,-1,1,1,1,-1,-1,-1]",19,19,19,19,-1.0,1000,25.783575773239136,,-1.0
69,1,2025-08-22 17:05:20,"[[0.07671374938395051,0.12009559705519755,0.10043306088821731,0.00531878114123732,0.26561682195329367,-0.01586914832517653,-0.00311153011199201,-0.006357313385473381,0.12493856461719464,-0.055213802886240934],[0.12009559705519748,-0.32595838131128957,-0.2753349167992455,-0.07856198166265366,-0.5102787436876127,-0.046650053020098635,-0.13190160685873079,0.06403244158660172,-0.18863351743292422,0.05355200606484921],[0.1004330608882173,-0.27533491679924565,-0.35161573545327,-0.12190609318360938,-0.5245655980214898,-0.013014583377441798,0.01654026939993177,0.1227301012739956,-0.21469935018786132,0.000932855074290264],[0.005318781141237317,-0.07856198166265368,-0.12190609318360943,-0.047990506377675414,-0.15315220563043477,0.004813737725136224,-0.017952172749536373,-0.05105954577455524,-0.14005153234920514,-0.04712418278547805],[0.26561682195329345,-0.5102787436876128,-0.5245655980214897,-0.15315220563043466,-1.0,0.016981727388194097,-0.12395594886650979,0.10693348014984082,-0.46380327386185405,0.01908781029529162],[-0.01586914832517662,-0.04665005302009851,-0.013014583377441597,0.004813737725136258,0.01698172738819441,0.08490322697225626,-0.023492029113894364,-0.032558926299141845,0.01839615736337091,0.03824639684075481],[-0.003111530111992049,-0.1319016068587307,0.01654026939993185,-0.01795217274953629,-0.12395594886650962,-0.02349202911389438,-0.009387668064921905,0.011031730735090499,-0.000952851963240468,-0.0970923100423059],[-0.006357313385473353,0.0640324415866017,0.12273010127399551,-0.0510595457745552,0.10693348014984076,-0.03255892629914182,0.011031730735090521,-0.08283060049114427,0.012229757300905138,0.02137490082378515],[0.12493856461719459,-0.1886335174329243,-0.2146993501878613,-0.14005153234920512,-0.4638032738618541,0.018396157363370816,-0.0009528519632405254,0.012229757300905166,-0.12206820197180715,-0.010389011848114272],[-0.055213802886240955,0.05355200606484924,0.0009328550742903064,-0.04712418278547801,0.019087810295291732,0.03824639684075485,-0.0970923100423059,0.02137490082378512,-0.01038901184811424,-0.05952877969073692]]",10,Stiff,-1,-1.0,40.0,-1.0,-1.0,-,-2.952977261143224,"[-1.,1.,1.,1.,1.,-1.,1.,-1.,1.,1.]",-1,1.190521240234375,CIA,,,-2.952977261143224,"[-1,1,1,1,1,-1,1,-1,1,1]",2,2,2,2,-1.0,1000,2.6625776290893555,,-1.0
