Id (int),Valid (int),Updated (str),Matrix (mat),Size (int),Type (str),Rank (int),Density (flt),Stiffness (flt),Penalty (flt),Other (flt),Test_solver (str),Test (flt),Test_state (vec),Test_iterations (int),Test_time (flt),Train_solver (str),Preprocessing (str),Postprocessing (str),Train (flt),Train_state (vec),Train_iterations (int),Train_iterations_1 (int),Train_iterations_2 (int),Train_iterations_3 (int),Train_cost (flt),Train_shots (int),Train_time (flt),Flags (str),Baren (int)
130,1,2025-08-23 02:57:51,"[[-0.05142583423865772,-0.00587721535786446,0.006916965114154886,-0.1339541617304859,-0.08157982630713922,-0.05804634202461914,0.02679884498033178,0.08839521705623797,0.08936218182657092,0.010033849458847627],[-0.005877215357864495,-0.027964640716352084,-0.05851064785379922,-0.04269059482926508,-0.04473883144182502,0.07657695290281667,0.013713555816674675,-0.067331354893611,-0.04675802967930594,0.00032015042787507034],[0.006916965114154905,-0.05851064785379921,-0.08339350833099862,-0.03924956909031452,-0.05650757500481018,0.2148942425057592,0.1132546175305437,0.20200674481291203,0.03233110605019586,0.1740821347215465],[-0.13395416173048577,-0.042690594829265044,-0.03924956909031453,-0.07995658761897266,-0.12003601282845627,0.4145972354871673,0.45997138061560666,0.2707459666625053,0.10008637588231155,0.026986246299515435],[-0.08157982630713918,-0.0447388314418249,-0.056507575004810205,-0.12003601282845636,-0.15169962625689049,0.23351319704430296,0.2556258548253648,0.15318408057913532,0.08519363421396924,0.015534866524720579],[-0.0580463420246191,0.07657695290281656,0.21489424250575925,0.41459723548716776,0.2335131970443029,-0.4598551277589379,-0.7656188625511473,-0.39450341920638937,-0.14151504795929812,-0.09684825847924938],[0.026798844980331846,0.013713555816674623,0.11325461753054379,0.45997138061560705,0.2556258548253648,-0.7656188625511472,-0.9999999999999999,-0.4261199750647435,-0.27829099332619495,-0.172519148234088],[0.08839521705623801,-0.06733135489361108,0.20200674481291223,0.2707459666625058,0.15318408057913546,-0.3945034192063896,-0.42611997506474375,-0.28101494669505445,-0.0868099370352572,0.04466693080358708],[0.08936218182657088,-0.04675802967930596,0.032331106050195894,0.10008637588231162,0.08519363421396922,-0.14151504795929815,-0.27829099332619495,-0.08680993703525716,-0.07303198163848612,-0.04541196632094095],[0.010033849458847638,0.00032015042787506974,0.17408213472154643,0.0269862462995154,0.015534866524720583,-0.09684825847924937,-0.17251914823408798,0.04466693080358702,-0.045411966320940966,0.06094428965479566]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-2.726529756207363,"[-1.,1.,-1.,-1.,-1.,1.,1.,1.,1.,1.]",-1,0.8926210403442383,MA-PIA,,,-2.726529756207363,"[-1,1,-1,-1,-1,1,1,1,1,-1]",36,36,9,36,-1.0,1000,528.9746210575104,,-1.0
131,1,2025-08-22 15:47:03,"[[-0.30798320107334876,-0.02145455119191601,0.11375373361496169,0.08618388904876446,0.5102726190158037,0.0680771129588164,-0.01729205614676804,0.024162092664009656,-0.053942713079090765,0.22155500026949837],[-0.021454551191915992,-0.0349963470816898,-0.0039760248301382575,0.005390787544994392,0.04784927168937747,-0.015356479478189767,0.0028561353093059945,0.01285635692903326,0.0008676765383493375,0.008776762604501059],[0.11375373361496163,-0.003976024830138257,-0.01874838023743793,-0.012831500621275508,-0.19446094099439876,-0.03204716070973916,0.0277867042614727,-0.012750642100866396,-0.01573873160901386,-0.08401115372531288],[0.08618388904876445,0.0053907875449944005,-0.012831500621275527,-0.07375927006837854,-0.2612717000788933,-0.04189604413702486,0.03520288488487598,0.013877681563867107,0.006344736146786091,-0.11052994698649317],[0.5102726190158039,0.0478492716893775,-0.1944609409943989,-0.2612717000788933,-1.0,-0.12224549411972807,0.013803850649928832,-0.11279472290365569,0.05002682026029897,-0.43589229385542017],[0.0680771129588164,-0.015356479478189751,-0.03204716070973918,-0.04189604413702486,-0.122245494119728,0.015053697026646348,0.007246454524807478,-0.0366046329397922,-0.009285578844745526,-0.05706784308513134],[-0.017292056146768105,0.002856135309305987,0.027786704261472735,0.035202884884876,0.013803850649928964,0.007246454524807495,-0.04208978194839281,0.018577826283914516,-0.015850239192027136,-0.006595650661101097],[0.024162092664009722,0.012856356929033272,-0.012750642100866431,0.013877681563867064,-0.1127947229036558,-0.03660463293979223,0.018577826283914516,-0.016977293242172446,0.01864521478275884,0.0005820702794672037],[-0.05394271307909072,0.0008676765383493416,-0.015738731609013866,0.006344736146786073,0.05002682026029886,-0.009285578844745549,-0.015850239192027108,0.01864521478275882,0.02641399728311806,-2.523271865662257e-05],[0.22155500026949837,0.008776762604501066,-0.08401115372531293,-0.11052994698649317,-0.4358922938554201,-0.05706784308513134,-0.006595650661101142,0.0005820702794672686,-2.523271865658282e-05,-0.21920911001619486]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-1.6438841672977569,"[-1.,-1.,1.,1.,1.,1.,-1.,1.,-1.,1.]",-1,0.8047313690185547,MA-PIA,,,-1.6438841672977569,"[-1,1,1,1,1,1,1,1,-1,1]",6,6,5,6,-1.0,1000,263.0415120124817,,-1.0
132,1,2025-08-22 15:50:05,"[[0.058490661065874736,0.14702746377508183,0.19485711436136652,0.09461064914934378,0.0638828490426812,0.3091343540915074,0.16956985452786322,-0.08116036742776071,-0.04377458040629194,0.10135624002930188],[0.14702746377508177,-0.603859975641864,-0.7951293215288568,-0.2402781650168779,-0.13248145411264692,-0.8481134339573981,-0.29871684372167806,0.10283410406870572,0.3261306139436402,-0.6457852326186129],[0.19485711436136646,-0.795129321528857,-0.9999999999999999,-0.3761386819771818,-0.10682150397992565,-0.9676652781987382,-0.4818500957296495,0.03669160033964039,0.4881707021035416,-0.7636353556460344],[0.09461064914934371,-0.24027816501687746,-0.37613868197718114,0.09699862709512569,-0.12762887675425566,-0.16655274806749537,-0.038545592307560085,-0.01428359549797301,0.1722243268737224,-0.24129845982100417],[0.06388284904268114,-0.13248145411264678,-0.10682150397992572,-0.12762887675425583,0.10131605456682496,-0.2860904563362617,-0.02924112148328351,-0.024451549267019482,0.05257814533242059,-0.14305594646047876],[0.3091343540915073,-0.8481134339573979,-0.967665278198738,-0.16655274806749576,-0.28609045633626157,-0.6717215012634878,-0.3472061588700922,0.058259560045029773,0.6445934227957731,-0.5553227761627066],[0.16956985452786305,-0.2987168437216775,-0.4818500957296488,-0.03854559230756015,-0.029241121483283374,-0.3472061588700919,-0.17144605975696864,0.00500232900659242,0.24832131508908886,-0.2748377966522615],[-0.08116036742776063,0.10283410406870533,0.03669160033963993,-0.0142835954979731,-0.024451549267019524,0.05825956004502938,0.0050023290065922795,-0.07504850731393249,-0.05750327998231086,0.060418837587598376],[-0.04377458040629181,0.3261306139436397,0.4881707021035409,0.17222432687372255,0.052578145332420466,0.6445934227957727,0.248321315089089,-0.05750327998231105,-0.26808394924258594,0.44040644745337443],[0.10135624002930176,-0.6457852326186123,-0.7636353556460337,-0.24129845982100456,-0.14305594646047864,-0.5553227761627065,-0.27483779665226177,0.060418837587598695,0.4404064474533745,-0.6067803890332948]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-7.416233475946732,"[-1.,1.,1.,1.,1.,1.,1.,-1.,-1.,1.]",-1,0.8596978187561035,MA-PIA,,,-7.416233475946732,"[-1,1,1,1,1,1,1,-1,-1,1]",4,4,4,4,-1.0,1000,182.17598843574524,,-1.0
133,1,2025-08-22 21:48:42,"[[-0.6465817500597556,0.10399071334198125,-0.16255363818233168,0.13284248881532762,0.1266521378719102,-0.052056387834853515,-0.35473147335432503,0.06485830695952365,-0.14672321771372449,-0.33212143969151625],[0.10399071334198119,-0.5140100023766278,-0.43616778475921264,-0.07791163858208999,-0.03906260667104534,0.18198828112261706,0.35284780090199863,-0.14816858577421058,0.029357315701371137,0.03174548251082778],[-0.16255363818233176,-0.43616778475921253,-0.5093436804697856,-0.08204159820205043,0.1166464926987205,0.2511850462657612,-0.1183847893936458,0.06526489042432274,0.14321947129301338,0.1502853466149406],[0.13284248881532743,-0.07791163858208995,-0.08204159820205041,-0.6788697076988831,0.2677759038105666,0.11781553177174459,0.35421815814162,0.10644776863333894,0.03887005769782421,-0.19534842589410054],[0.12665213787191026,-0.03906260667104542,0.11664649269872049,0.2677759038105665,-0.48018858704177303,-0.21669334680257887,0.13048306544858526,-0.016837574384683345,-0.23923352905038778,0.08767558020913425],[-0.052056387834853717,0.18198828112261708,0.2511850462657612,0.11781553177174468,-0.216693346802579,-0.48576402784658396,-0.030354172106581173,0.13226431598846516,0.11903967435181952,-0.1618543779140999],[-0.35473147335432526,0.3528478009019987,-0.11838478939364575,0.35421815814162017,0.1304830654485852,-0.030354172106581135,-0.4355623571878874,0.13357387227067488,-0.007012638033603887,-0.14222796563049253],[0.06485830695952367,-0.1481685857742106,0.06526489042432275,0.10644776863333903,-0.016837574384683366,0.13226431598846525,0.13357387227067483,-0.4449273126134448,-0.03758233734320704,0.012914989873770096],[-0.1467232177137245,0.02935731570137104,0.14321947129301343,0.038870057697824464,-0.23923352905038772,0.11903967435181956,-0.007012638033603865,-0.037582337343206915,-1.0,-0.057230026201511144],[-0.33212143969151625,0.03174548251082776,0.15028534661494056,-0.19534842589410056,0.08767558020913421,-0.16185437791409996,-0.1422279656304924,0.01291498987377017,-0.057230026201511054,-0.2515873161099607]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-1.613937735023932,"[1.,-1.,-1.,-1.,1.,1.,1.,-1.,1.,1.]",-1,0.9635286331176758,MA-PIA,,,-1.5366932232942094,"[1,1,1,-1,1,1,1,1,1,1]",1001,-1,6,-1,-1.0,1000,21516.55417728424,,-1.0
134,1,2025-08-22 21:49:44,"[[-0.2468507113220842,-0.16430428155134152,0.1481912372158233,0.007179510383640491,0.09822090492008505,-0.29453167184026535,-0.5227787499973606,-0.3345503568832689,-0.17032622572896894,0.1079730933101167],[-0.16430428155134133,-0.0623122871132323,0.09639175851700499,0.021847489991042014,0.05373554722113864,-0.15989276979753367,-0.2874792289177088,-0.20061058799527312,-0.08480934818068421,0.047223183936877654],[0.14819123721582328,0.09639175851700509,-0.05699740161119399,-0.020248006229156578,-0.05714384894053613,0.13247636881956665,0.2560821023311109,0.1705775771299719,0.0694098385612476,-0.04834332359559428],[0.007179510383640378,0.02184748999104197,-0.02024800622915653,0.01677958577365487,-0.0016141246801165115,0.01784522981868616,0.009952572694286912,0.03355408792053449,-0.0030620332887740967,0.013169739613712398],[0.0982209049200852,0.05373554722113879,-0.057143848940536215,-0.0016141246801165666,-0.034174760932691575,0.11077503646851793,0.20661979709178288,0.10062366560588024,0.05416574769605028,-0.013837092596528478],[-0.2945316718402654,-0.1598927697975339,0.1324763688195667,0.017845229818686286,0.11077503646851776,-0.3365438531428109,-0.6042937580466397,-0.4077670264339689,-0.20967363754254487,0.09136630446273991],[-0.5227787499973606,-0.28747922891770916,0.25608210233111095,0.009952572694287152,0.20661979709178258,-0.6042937580466395,-1.0,-0.6553691848394788,-0.33620797565627847,0.16243905878258932],[-0.334550356883269,-0.2006105879952734,0.17057757712997199,0.03355408792053465,0.10062366560588006,-0.4077670264339689,-0.6553691848394789,-0.44913637999939054,-0.21913061660336355,0.11279820831150372],[-0.170326225728969,-0.08480934818068436,0.06940983856124765,-0.0030620332887740264,0.054165747696050204,-0.20967363754254484,-0.3362079756562786,-0.21913061660336355,-0.09101560137947348,0.06913579101610719],[0.10797309331011679,0.04722318393687776,-0.048343323595594324,0.013169739613712365,-0.013837092596528443,0.09136630446273997,0.16243905878258946,0.11279820831150379,0.06913579101610721,-0.05698812930970994]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-4.5142899523526,"[1.,1.,-1.,-1.,-1.,1.,1.,1.,1.,-1.]",-1,0.9243936538696288,MA-PIA,,,-4.5142899523526,"[1,1,-1,-1,-1,1,1,1,1,-1]",4,4,2,4,-1.0,1000,61.8120174407959,,-1.0
135,1,2025-08-22 21:50:54,"[[-0.16620621735908525,0.2156123054082275,0.2748414860035395,0.09471730098406582,-0.5905183243762687,0.20962508748471187,0.37835866209239566,-0.8598181683218102,-0.3791603321052418,-0.3475065698475497],[0.21561230540822765,0.30338701115454647,-0.16770666769549117,-0.1467490299309921,0.4137049416870265,-0.04001041653918427,-0.10318096188020286,0.5644549590951844,0.39454476910994024,0.19270730228539046],[0.27484148600353975,-0.16770666769549136,0.04428810582213598,0.06623610464268526,0.20796163645077964,0.011537496176537662,-0.30011236392694507,0.2824879722034304,0.11725372658096371,0.21008660005844856],[0.09471730098406596,-0.14674902993099234,0.06623610464268528,0.31497494710443785,-0.014421686922715678,0.051471250954977746,0.04320007968527465,0.07448161721483011,0.04403894452011316,-0.036437261928684024],[-0.5905183243762687,0.41370494168702676,0.2079616364507794,-0.014421686922715865,0.20102032669941597,0.01978321485590861,0.29781572573280424,-0.6734110320888418,-0.3682984992802435,-0.23908442167581542],[0.20962508748471176,-0.04001041653918433,0.011537496176537794,0.05147125095497782,0.019783214855908622,0.31616915770095017,0.06268679422723593,0.130584569129178,0.12970018981958858,0.0827930136868974],[0.37835866209239566,-0.10318096188020298,-0.30011236392694485,0.043200079685274714,0.2978157257328043,0.06268679422723579,0.1970387427973664,0.3009701182719745,0.39947890739060354,0.36929096670343303],[-0.8598181683218101,0.5644549590951847,0.28248797220343014,0.07448161721482988,-0.6734110320888416,0.13058456912917818,0.3009701182719743,-1.0,-0.5913474127106632,-0.526512137836868],[-0.37916033210524197,0.39454476910994035,0.11725372658096352,0.04403894452011305,-0.36829849928024355,0.1297001898195887,0.3994789073906036,-0.5913474127106635,-0.16447110293561484,-0.41885889908842205],[-0.3475065698475497,0.19270730228539062,0.2100866000584485,-0.036437261928684135,-0.2390844216758155,0.08279301368689744,0.36929096670343314,-0.5265121378368681,-0.41885889908842217,0.018180420156234108]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-5.525672320911399,"[1.,-1.,-1.,-1.,1.,-1.,-1.,1.,1.,1.]",-1,0.7699053287506104,MA-PIA,,,-5.525672320911399,"[1,-1,-1,-1,1,-1,-1,1,1,1]",4,4,4,4,-1.0,1000,69.88720178604126,,-1.0
136,1,2025-08-22 21:53:24,"[[-0.14063163402200005,0.06701332918110325,0.17627725102397268,-0.45000867992837434,-0.017571152966887018,0.14079060547241284,-0.02850928823116315,-0.05645033947226459,0.11394669195664793,0.25865018916306953],[0.06701332918110331,-0.21009905816441696,-0.0666945824313872,0.4558814584217194,0.03111912435416346,-0.202902215148086,-0.19559966428594813,0.15723020013286992,-0.11799217228525431,-0.2533468000693137],[0.1762772510239727,-0.06669458243138716,-0.21175633796765078,0.18490141239672828,6.921798874403823e-05,-0.045186000092386644,-0.025173064692803365,-0.029886587025732235,-0.15923820618347984,-0.01390297302292789],[-0.4500086799283744,0.4558814584217191,0.18490141239672817,-1.0,0.26020088717732454,0.43318047873398996,0.17645912925560983,-0.12931423553076804,0.6489217271026969,0.5298209574609999],[-0.017571152966887046,0.031119124354163523,6.921798874407186e-05,0.2602008871773243,-0.04718269049922184,-0.02054453981554492,0.07898021627843241,-0.06488502503983645,-0.08588057649601497,-0.2310011258052796],[0.14079060547241287,-0.20290221514808593,-0.045186000092386616,0.43318047873398996,-0.020544539815544976,-0.21041042855177325,-0.07442237283762068,0.02569849076966615,-0.15134331673536391,-0.23608913749259022],[-0.0285092882311631,-0.19559966428594808,-0.025173064692803362,0.17645912925561005,0.07898021627843237,-0.07442237283762076,-0.04964024588707294,-0.04796239399571702,-0.13668442291440572,-0.1872405461662593],[-0.05645033947226474,0.15723020013287003,-0.029886587025732225,-0.12931423553076846,-0.06488502503983637,0.02569849076966631,-0.047962393995716994,0.06996095512034115,0.09377250004858707,0.09181101597592697],[0.11394669195664793,-0.11799217228525424,-0.15923820618347992,0.6489217271026974,-0.08588057649601512,-0.1513433167353641,-0.13668442291440572,0.09377250004858688,-0.4908624868072394,-0.4725598402083074],[0.2586501891630695,-0.2533468000693136,-0.01390297302292776,0.529820957461,-0.23100112580527982,-0.23608913749259036,-0.18724054616625924,0.09181101597592671,-0.472559840208307,-0.4197041803378552]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-2.813963091395264,"[-1.,1.,1.,-1.,1.,1.,1.,-1.,1.,1.]",-1,0.937779188156128,MA-PIA,,,-2.813963091395264,"[-1,1,1,-1,1,1,1,-1,1,1]",7,7,7,7,-1.0,1000,148.98076152801514,,-1.0
137,1,2025-08-22 21:53:39,"[[0.1233010620171051,0.19786238631059605,0.04326811942924026,-0.05493329710080611,0.031517915140143384,0.028706268988281686,-0.006284424180346025,-0.02445797183709774,0.0280753539016016,0.038448733373401905],[0.19786238631059572,-1.0,-0.20247684722407408,0.3800514676090936,-0.8734972539375545,-0.314719430580013,-0.5527466865340028,0.9431618659361781,-0.05251951029561796,0.2385447039210468],[0.043268119429240276,-0.20247684722407436,0.05973579583607964,0.03922268938487352,0.0013376998241660873,-0.17569876191714415,-0.06969735540400745,0.27335179611047183,-0.0045396160492805855,-0.03471185197622371],[-0.05493329710080604,0.38005146760909336,0.039222689384873395,0.025378396691217373,0.010722980932043736,0.17306294302362563,0.05991642787666915,-0.27529665344599286,0.20496287826471746,-0.08237026245121132],[0.03151791514014312,-0.8734972539375547,0.001337699824166101,0.010722980932044103,-0.4964459623356404,-0.3066103651072969,-0.39101172287740554,0.6164416922572966,0.0480060457556089,0.40557975317362455],[0.028706268988281613,-0.31471943058001334,-0.17569876191714395,0.17306294302362565,-0.30661036510729706,0.02868445003984074,-0.10878388216082484,0.3429436624045312,-0.0413593194731001,0.06861281011818919],[-0.006284424180346286,-0.5527466865340026,-0.06969735540400737,0.05991642787666929,-0.3910117228774052,-0.10878388216082453,-0.44245902463548453,0.5353761709182009,0.08624356966318156,0.32250438711112933],[-0.024457971837097456,0.9431618659361786,0.2733517961104716,-0.2752966534459931,0.6164416922572964,0.342943662404531,0.5353761709182012,-0.9021052697634939,-0.14150624239614443,-0.15432177216213025],[0.02807535390160161,-0.05251951029561788,-0.004539616049280507,0.20496287826471746,0.04800604575560889,-0.0413593194731001,0.08624356966318156,-0.14150624239614457,-0.1270835344503944,0.1288374924707925],[0.03844873337340196,0.23854470392104662,-0.03471185197622372,-0.08237026245121147,0.40557975317362444,0.06861281011818905,0.32250438711112933,-0.15432177216213014,0.12883749247079246,-0.1823798797826937]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-3.563318229191406,"[-1.,1.,1.,-1.,1.,1.,1.,-1.,1.,-1.]",-1,1.0269978046417236,MA-PIA,,,-3.563318229191406,"[-1,1,1,-1,1,1,1,-1,-1,-1]",1,1,1,1,-1.0,1000,15.058414220809937,,-1.0
138,1,2025-08-22 21:58:26,"[[-0.00890724368341643,0.10668759606994381,0.007246504588443447,0.04336063200299387,0.021420245758224966,0.03364055354213453,-0.05905527244417314,0.019565478860912432,0.017595819936472867,-0.04152066934452717],[0.10668759606994345,-1.0,-0.5578624095579796,-0.30507404356752293,-0.35212481031987697,-0.08691707472868886,0.7620179698618578,-0.10859718902086975,-0.17526848968848502,0.21387992144808213],[0.007246504588443278,-0.5578624095579796,-0.27737735096656013,-0.1518725427759,-0.1715371617668621,-0.05632948180335984,0.3714909026202234,-0.057771923489384765,-0.10370766907351822,0.096272069394318],[0.04336063200299379,-0.30507404356752316,-0.15187254277590012,-0.09341498605440936,-0.0970540509643117,-0.016316927662333152,0.21098733247735826,-0.02626528397617693,-0.04185105985253336,0.01087043097155829],[0.021420245758224835,-0.35212481031987664,-0.17153716176686198,-0.09705405096431152,-0.11983044268488338,-0.056074979605774435,0.23955783873749728,-0.05970968754233322,-0.055190889453028004,0.041781530389515785],[0.03364055354213447,-0.08691707472868863,-0.05632948180335972,-0.016316927662333038,-0.05607497960577437,-0.023140032344706466,0.06981289270034591,0.026404009797066127,0.0037680073741799508,-0.006700851805180483],[-0.05905527244417283,0.7620179698618573,0.37149090262022316,0.21098733247735796,0.23955783873749734,0.06981289270034605,-0.5917952732306245,0.111714200564084,0.128452260206545,-0.15318370718180202],[0.019565478860912377,-0.10859718902086969,-0.057771923489384716,-0.026265283976176897,-0.05970968754233323,0.026404009797066096,0.111714200564084,-0.06067589693429022,-0.011961308463394507,0.0466017505102185],[0.01759581993647279,-0.17526848968848502,-0.10370766907351824,-0.041851059852533325,-0.055190889453028046,0.0037680073741799018,0.12845226020654504,-0.011961308463394502,-0.07465330047788359,0.01052484783351116],[-0.04152066934452706,0.213879921448082,0.09627206939431794,0.010870430971558206,0.04178153038951579,-0.0067008518051804335,-0.153183707181802,0.04660175051021847,0.010524847833511139,-0.018931044630756972]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-2.6791059060099385,"[-1.,1.,1.,1.,1.,1.,-1.,1.,1.,-1.]",-1,0.993187427520752,MA-PIA,,,-2.6791059060099385,"[-1,1,1,1,1,1,-1,1,1,-1]",17,17,17,17,-1.0,1000,286.73088479042053,,-1.0
139,1,2025-08-22 22:03:35,"[[0.5441568325622936,-0.21616613956682335,0.022707282152393305,0.09570470156748018,0.11481093629347426,0.15033173020823853,0.0034580998033406276,0.14903526737647188,0.12893154255076583,0.5311852058842467],[-0.21616613956682315,-0.32984035953705515,-0.06184391838113518,-0.2403174666119318,0.4848690090463935,-0.05465646675761221,0.1611199191675046,0.2904781898003468,0.12111715218736221,0.4707138676912478],[0.022707282152393194,-0.06184391838113524,-0.45935379625914574,-0.018838448460843708,-0.12509464242440727,-0.2785111002525575,0.06742766586148283,-0.12740826148985793,0.18662573870372315,-0.03855505103433102],[0.09570470156747972,-0.2403174666119318,-0.01883844846084379,-0.30871472401050726,-0.27734632899947853,0.1239762834907468,0.40877985091331376,-0.15458155038684007,0.2350617695276308,-0.2165527837337752],[0.11481093629347422,0.4848690090463935,-0.12509464242440727,-0.2773463289994787,-0.4715689545258062,-0.09547238842246496,-0.3059512041445291,-0.1944215555413236,-0.074636555434978,-1.0],[0.15033173020823853,-0.05465646675761204,-0.2785111002525575,0.123976283490747,-0.0954723884224652,-0.11020485147132243,-0.23807058111974386,-0.2310598811163516,0.047742092619273514,0.13429193553531998],[0.00345809980334051,0.16111991916750468,0.06742766586148281,0.40877985091331387,-0.3059512041445292,-0.2380705811197438,0.33035962174307515,-0.10518177960595793,0.11739644882121353,-0.372289336949543],[0.1490352673764719,0.2904781898003462,-0.1274082614898581,-0.15458155038684018,-0.19442155554132326,-0.2310598811163516,-0.10518177960595784,0.4242393640398408,-0.18121658437494606,-0.3483956285308333],[0.12893154255076567,0.12111715218736216,0.1866257387037231,0.2350617695276308,-0.07463655543497776,0.047742092619273625,0.1173964488212134,-0.18121658437494612,0.0655911740308561,-0.25648762815900245],[0.5311852058842464,0.4707138676912477,-0.03855505103433119,-0.216552783733775,-1.0,0.13429193553531993,-0.3722893369495429,-0.3483956285308337,-0.25648762815900267,-0.9314666463620792]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-3.5530865468131614,"[-1.,-1.,1.,1.,1.,1.,1.,1.,-1.,1.]",-1,0.941014528274536,MA-PIA,,,-3.5530865468131614,"[-1,-1,1,1,1,1,1,1,-1,1]",17,17,17,17,-1.0,1000,309.25132727622986,,-1.0
140,1,2025-08-22 22:05:02,"[[-0.7349950235971875,-0.18580831423334604,-0.290720161904673,-0.38873841339917303,-0.08369860520626957,0.15130687699386014,0.4773294043826661,-0.24547191818282477,-0.22201709321734267,-0.18863550255349606],[-0.1858083142333459,-0.5283792322915242,-0.6437391842310963,-0.07739456726231651,-0.04031520468620065,-1.0,0.2083892671181587,0.08045298129451435,0.10277404403242824,0.2544832442524825],[-0.2907201619046728,-0.6437391842310956,-0.5847166742361437,0.3753109663723199,0.47235130450058105,-0.865162419110456,0.05771981303665413,0.29895391978402963,-0.11083913170147992,0.2607367618438832],[-0.38873841339917337,-0.07739456726231629,0.37531096637232014,0.6811765833765359,0.6866177579414232,0.333404842127681,-0.3802149067758763,0.22242587584114482,0.00365453025629615,-0.02022161859857817],[-0.08369860520626957,-0.04031520468620019,0.4723513045005816,0.6866177579414233,-0.8174994601009832,-0.42556680781946976,-0.033477240433942915,0.7116892929065437,0.42849388320287507,0.2740996474989925],[0.15130687699386036,-0.9999999999999989,-0.865162419110456,0.33340484212768057,-0.42556680781947004,0.5567008213573417,0.04057469485594448,-0.11448503080069052,0.7143349045590748,0.08814568240314365],[0.477329404382666,0.20838926711815856,0.05771981303665418,-0.3802149067758763,-0.03347724043394304,0.04057469485594452,-0.6638592356349465,0.36556348054735266,0.22215537350308265,0.17140401649956924],[-0.2454719181828248,0.08045298129451438,0.29895391978402974,0.22242587584114507,0.7116892929065431,-0.11448503080069035,0.36556348054735255,0.6015218126700201,-0.05500587535920007,0.5634327955199553],[-0.2220170932173429,0.10277404403242814,-0.1108391317014797,0.003654530256296414,0.4284938832028749,0.7143349045590746,0.22215537350308248,-0.05500587535919994,-0.928758621501491,-0.07587668215755398],[-0.18863550255349623,0.25448324425248225,0.26073676184388334,-0.020221618598577917,0.27409964749899274,0.08814568240314384,0.17140401649956946,0.5634327955199556,-0.0758766821575541,0.16240023665532413]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-3.931299272715721,"[1.,1.,1.,-1.,1.,1.,-1.,-1.,-1.,-1.]",-1,0.6685056686401367,MA-PIA,,,-3.931299272715721,"[1,1,1,-1,1,1,-1,-1,-1,-1]",4,4,4,4,-1.0,1000,86.83431339263916,,-1.0
141,1,2025-08-22 15:44:38,"[[-0.012418123326769958,0.18898014628980464,-0.09374699973829172,-0.4017084412504826,-1.0,-0.30609889051547845,0.3230103568553175,-0.4441113841308641,-0.14807070824314328,0.29273889573213374],[0.18898014628980472,0.20497913420075,-0.8170776311082977,0.10262313157587585,-0.2596286463476835,-0.569286417825404,-0.34884064070351783,-0.5249340248195274,-0.35729074246083753,-0.11775702976011243],[-0.09374699973829177,-0.8170776311082975,0.7422889580314023,-0.12134394365906741,0.26204096180725406,0.03705132824698326,-0.5043803173551816,-0.17053000019889158,-0.8218968860225052,-0.05733429052149142],[-0.40170844125048255,0.10262313157587577,-0.12134394365906749,-0.25452173951029267,0.21596722373311794,-0.09506553382408812,0.16357439395783246,-0.0416440108084047,0.29701405813203735,0.2054053022682043],[-0.9999999999999993,-0.25962864634768384,0.2620409618072541,0.2159672237331175,0.3523570892343435,-0.32125393559010584,-0.08798263780016481,-0.783388464455269,-0.07946187986843081,-0.5892549851319211],[-0.30609889051547856,-0.5692864178254043,0.037051328246983366,-0.0950655338240881,-0.3212539355901064,0.717201872545301,0.37150715408338814,0.16318092698900932,0.2900770739166151,0.1692644799627636],[0.32301035685531737,-0.34884064070351756,-0.5043803173551817,0.16357439395783266,-0.0879826378001651,0.3715071540833878,0.2651337005471196,0.3168811649444308,-0.412691937239438,-0.28454355061537207],[-0.4441113841308638,-0.5249340248195277,-0.17053000019889153,-0.04164401080840444,-0.7833884644552698,0.16318092698900954,0.3168811649444308,-0.10406440356564171,-0.42531914837533474,-0.5778654384060535],[-0.1480707082431434,-0.3572907424608377,-0.8218968860225053,0.29701405813203735,-0.07946187986843076,0.29007707391661486,-0.4126919372394378,-0.4253191483753349,0.962942433871328,-0.14506873198646533],[0.2927388957321338,-0.11775702976011261,-0.057334290521491436,0.2054053022682046,-0.5892549851319214,0.16926447996276364,-0.2845435506153722,-0.5778654384060535,-0.14506873198646533,0.4248536013495145]]",10,Stiff,-1,-1.0,100.0,-1.0,-1.0,-,-5.19711132276633,"[1.,1.,1.,-1.,1.,-1.,1.,1.,1.,1.]",-1,0.7991492748260498,MA-PIA,,,-5.19711132276633,"[1,1,1,1,1,-1,1,1,1,1]",3,3,3,3,-1.0,1000,118.18638849258424,,-1.0
